0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.308959557134443896e+00,3.001329999999999831e-01,-2.878539999999999988e-01,-4.818279999999999785e-01,3.001329999999999831e-01,2.878539999999999988e-01,-4.818279999999999785e-01,-3.498669999999999836e-01,-2.878539999999999988e-01,-4.818279999999999785e-01,-3.498669999999999836e-01,2.878539999999999988e-01,-4.818279999999999785e-01,-1.000008550991226264e-01,7.999986754935570765e-01,-1.499997689113345745e+00,1.000008550991225986e-01,7.999986754935569655e-01,-1.499997689113345745e+00,-1.000008550986577899e-01,7.999986754971911695e-01,-1.499997689117348321e+00,1.000008550986577621e-01,7.999986754971909475e-01,-1.499997689117348099e+00,7.992752190045214755e-01,-4.071882084049238681e-01,-6.590331739832366864e-01,7.738986737057473864e-01,3.986186718614115332e-01,6.983017506731137303e-01,-9.032117368878510577e-01,-1.098713752460550586e+00,6.371323652785032543e-01,-9.306061807455378032e-01,1.061127942210515762e+00,-5.931770667671476538e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000001110e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.308959557134443952e-02,9.999143275740068892e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.308959557134443452e+00,3.075652911951034518e-01,-2.798987935970271845e-01,-4.818279999999999785e-01,2.924950126386743898e-01,2.956119256500009396e-01,-4.818279999999999785e-01,-3.422119700390087171e-01,-2.969138099971447287e-01,-4.818279999999999785e-01,-3.572822485954377791e-01,2.785969092498833954e-01,-4.818279999999999785e-01,-8.401535071903219742e-02,7.918549113254585992e-01,-1.513178352593010478e+00,1.154788285732375464e-01,8.079710489307851962e-01,-1.486031654099883470e+00,-1.180650898364148105e-01,7.780244004479801578e-01,-1.487255041811778256e+00,8.138873148374700661e-02,8.212212343414012627e-01,-1.511861230452691052e+00,8.242005476963034649e-01,-4.146381140768651274e-01,-6.195281098088201155e-01,7.481501374573068519e-01,3.889621373794172055e-01,7.373564056791126475e-01,-8.752711449708419078e-01,-1.134684270686764362e+00,6.808847651063265616e-01,-9.573398704986024743e-01,1.021874989531817990e+00,-5.490012341584304956e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-4.934123660013312596e-01,5.065019615726756852e-01,-5.065019615726757962e-01,4.934123660013313706e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.617694830787314908e-02,9.996573249755572599e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.308959557134443896e+00,3.147867925028507985e-01,-2.717517585421796444e-01,-4.818279999999999785e-01,2.846565638061381298e-01,3.031672536523065120e-01,-4.818279999999999785e-01,-3.343224050876221209e-01,-3.057701301000931293e-01,-4.818279999999999785e-01,-3.644526337843347896e-01,2.691488820943930271e-01,-4.818279999999999785e-01,-6.753133976510612702e-02,7.835621490439212966e-01,-1.525568914789186881e+00,1.304418313223836834e-01,8.157502916783735403e-01,-1.471284525986301217e+00,-1.355705127358316497e-01,7.553307150342448706e-01,-1.473637346509651724e+00,6.224193407377495713e-02,8.416587341320376225e-01,-1.522841255135859662e+00,8.485898828346487566e-01,-4.209369486520897485e-01,-5.797699133611833311e-01,7.221030059943733814e-01,3.782514055179653223e-01,7.762259452410380511e-01,-8.468914341735898077e-01,-1.169101554166085410e+00,7.244591068807926248e-01,-9.832913024317234685e-01,9.809142712114915508e-01,-5.045939816414102275e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-4.867401883338419721e-01,5.129171366417151212e-01,-5.129171366417152322e-01,4.867401883338421387e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.925981575906860310e-02,9.992290362407229010e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.308959557134444340e+00,3.217925546669679893e-01,-2.634184784063305362e-01,-4.818279999999999785e-01,2.766230255836817920e-01,3.105148059625010837e-01,-4.818279999999999785e-01,-3.262037122595651817e-01,-3.144168906294297350e-01,-4.818279999999999785e-01,-3.713732413428513790e-01,2.595163937394018849e-01,-4.818279999999999785e-01,-5.055954210841315244e-02,7.751434100708795016e-01,-1.537164313056410547e+00,1.448838914422711510e-01,8.233153197887328467e-01,-1.455760007081480456e+00,-1.525083414193034448e-01,7.319486839509231624e-01,-1.459148164372035872e+00,4.257610802514048831e-02,8.612770195562674536e-01,-1.532933134768687866e+00,8.723533049390947980e-01,-4.260555128116627621e-01,-5.397475690905095824e-01,6.958246836226145149e-01,3.665184476684235637e-01,8.149457773046986375e-01,-8.181715914862580652e-01,-1.202036897492869683e+00,7.678879283387174404e-01,-1.008332986322009850e+00,9.382174276226340481e-01,-4.599507374839939544e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-4.799846102408271142e-01,5.192444259998957312e-01,-5.192444259998958422e-01,4.799846102408272253e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.233595624294383464e-02,9.986295347545739443e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.308959557134443896e+00,3.285777762880130459e-01,-2.549046644034282938e-01,-4.818279999999999785e-01,2.683999037571188073e-01,3.176495469352496048e-01,-4.818279999999999785e-01,-3.178614557013645370e-01,-3.228481655274030859e-01,-4.818279999999999785e-01,-3.780393282322587756e-01,2.497060458112748127e-01,-4.818279999999999785e-01,-3.311247600963125592e-02,7.666222998146462464e-01,-1.547959264438220739e+00,1.588003851147234413e-01,8.306456887421013180e-01,-1.439461091535386483e+00,-1.688717732490286061e-01,7.079079460010657687e-01,-1.443790405805261523e+00,2.240944829870029215e-02,8.800413681087201345e-01,-1.542132149518367745e+00,8.953963021440898284e-01,-4.299679101269548998e-01,-4.994554144249430117e-01,6.693765248729111050e-01,3.537934384903573815e-01,8.535583312202721373e-01,-7.892022885745225702e-01,-1.233569945320622807e+00,8.112120119634136373e-01,-1.032332601350840928e+00,8.937693773351240711e-01,-4.150728152725879916e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-4.731467892558149368e-01,5.254827454987588409e-01,-5.254827454987589519e-01,4.731467892558150479e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.540312923014306168e-02,9.978589232386034791e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.308959557134443452e+00,3.351378071140165282e-01,-2.462161514763160641e-01,-4.818279999999999785e-01,2.599928340433951268e-01,3.245665867754775613e-01,-4.818279999999999785e-01,-3.093013527789602035e-01,-3.310581764193495924e-01,-4.818279999999999785e-01,-3.844463258495816049e-01,2.397245618324440053e-01,-4.818279999999999785e-01,-1.520454996674945949e-02,7.580229416121071484e-01,-1.557948372726719599e+00,1.721879156121816634e-01,8.377215575119084656e-01,-1.422389924910981041e+00,-1.846558190205190575e-01,6.832365470946533126e-01,-1.427566165565993250e+00,1.762796271683474613e-03,8.979167556554226159e-01,-1.550433605823819505e+00,9.176204704364516740e-01,-4.326526094898530683e-01,-4.588928686663718004e-01,6.428138650334715987e-01,3.401038142220758065e-01,8.921135554016745850e-01,-7.600657770845244965e-01,-1.263787916110903353e+00,8.544810117383394577e-01,-1.055154402423436721e+00,8.475692692646086268e-01,-3.699669811607297909e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-4.662278970042301740e-01,5.316310262343731941e-01,-5.316310262343733051e-01,4.662278970042302850e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.845909572784492969e-02,9.969173337331278528e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.308959557134441898e+00,3.414681512275310471e-01,-2.373588942977531979e-01,-4.818279999999999785e-01,2.514075782281498528e-01,3.312611848895923861e-01,-4.818279999999999785e-01,-3.005292701593084703e-01,-3.390412965739032503e-01,-4.818279999999999785e-01,-3.905898431586896646e-01,2.295787826134423615e-01,-4.818279999999999785e-01,3.147859441979574714e-03,7.493698894223100870e-01,-1.567126230100047035e+00,1.850441929128510965e-01,8.445236337963499818e-01,-1.404547653802947549e+00,-1.998571345622095485e-01,6.579607887724352455e-01,-1.410476545331226461e+00,-1.934029177678526015e-02,9.148681410407147885e-01,-1.557832945447034101e+00,9.389243691848445650e-01,-4.340934908966143091e-01,-4.180641583139466100e-01,6.161861254801517251e-01,3.254733491300842996e-01,9.306695161375944103e-01,-7.308359278870344422e-01,-1.292784963429877143e+00,8.977541871188710054e-01,-1.076660873622965253e+00,7.996313295729473580e-01,-3.246450087295404963e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-4.592291190026414616e-01,5.376882147304864468e-01,-5.376882147304865578e-01,4.592291190026415726e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.150161866340235373e-02,9.958049275746616580e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.308959557134445228e+00,3.475644701269089420e-01,-2.283389631893799065e-01,-4.818279999999999785e-01,2.426500202168757614e-01,3.377287531344492222e-01,-4.818279999999999785e-01,-2.915512197896615310e-01,-3.467920547592756586e-01,-4.818279999999999785e-01,-3.964656696996947116e-01,2.192756615645534424e-01,-4.818279999999999785e-01,2.192634682567646404e-02,7.406880196043778009e-01,-1.575487513266325967e+00,1.973679154224541321e-01,8.510331007789516677e-01,-1.385934263480195661e+00,-2.144738531199502363e-01,6.321050895038377027e-01,-1.392521461588849041e+00,-4.087350924924456480e-02,9.308607676321737356e-01,-1.564325845621624911e+00,9.592045327400451349e-01,-4.342808541430598357e-01,-3.769780316044246682e-01,5.895369803404229003e-01,3.099212377906279681e-01,9.692931254155157106e-01,-7.015783900625085501e-01,-1.320661700132469418e+00,9.411012782612027117e-01,-1.096714614948838040e+00,7.499855595036963862e-01,-2.791232152732137095e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-4.521516544556296036e-01,5.436532731190319989e-01,-5.436532731190321099e-01,4.521516544556297701e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.045284632676534570e-01,9.945218953682732899e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.308959557134442342e+00,3.534225856996945914e-01,-2.191625399614223479e-01,-4.818279999999999785e-01,2.337261620023839970e-01,3.439648589618354291e-01,-4.818279999999999785e-01,-2.823733547772790953e-01,-3.543051389929658956e-01,-4.818279999999999785e-01,-4.020697784745896897e-01,2.088222599302919091e-01,-4.818279999999999785e-01,4.111043748047736590e-02,7.320024025215166041e-01,-1.583027073898414461e+00,2.091586550292625912e-01,8.572315255347642271e-01,-1.366548400971885346e+00,-2.285054209212004084e-01,6.056918555011883143e-01,-1.373699436023624987e+00,-6.280780154822132588e-02,9.458604788222476634e-01,-1.569908309927089185e+00,9.783566335698820060e-01,-4.332123672172616402e-01,-3.356474565219258466e-01,5.629045719398401149e-01,2.934611659836883213e-01,1.008061031653173512e+00,-6.723508465400401812e-01,-1.347524910858910463e+00,9.846035641331019050e-01,-1.115180436595691882e+00,6.986782407399916295e-01,-2.334219753976740641e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-4.449967160503098818e-01,5.495251793179634081e-01,-5.495251793179635191e-01,4.449967160503099928e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.175373974578376307e-01,9.930684569549264040e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.308959557134446561e+00,3.590384830860936516e-01,-2.098359136759883337e-01,-4.818279999999999785e-01,2.246421195513380598e-01,3.499652284563172788e-01,-4.818279999999999785e-01,-2.730019651723961105e-01,-3.615754001823268671e-01,-4.818279999999999785e-01,-4.073983287071517023e-01,1.982257419499787177e-01,-4.818279999999999785e-01,6.067757015187500574e-02,7.233381551771713713e-01,-1.589740023028852978e+00,2.204167464680593935e-01,8.631007488544379935e-01,-1.346387180338821876e+00,-2.419524378520012120e-01,5.787413572840101050e-01,-1.354007364740962949e+00,-8.511141028013516352e-02,9.598340436370474960e-01,-1.574576749435042666e+00,9.962767862990505874e-01,-4.308939291711888497e-01,-2.940892979514164729e-01,5.363217635945285444e-01,2.761003474718470851e-01,1.047060715136083342e+00,-6.432033449966539917e-01,-1.373487480017709927e+00,1.028355155005045152e+00,-1.131927622339291784e+00,6.457722070187355001e-01,-1.875652097785618366e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-4.377655297485442687e-01,5.553029272063818578e-01,-5.553029272063819688e-01,4.377655297485443797e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
