0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.996543563731885795e-01,-2.388750000000000040e-01,-4.969270000000000076e-01,2.006116436268112757e-01,2.388750000000000040e-01,-4.952646911853464951e-01,-4.493883563731886910e-01,-2.388750000000000040e-01,-4.952646911853464951e-01,-2.503456436268113872e-01,2.388750000000000040e-01,-4.969270000000000076e-01,-2.767393452536213263e-12,5.901307622667302244e-01,-1.478495270029456909e+00,2.733761283492573467e-12,9.673620035811799633e-01,-1.442592574153221063e+00,-2.194503579102725803e-12,9.673620035848500276e-01,-1.442592574157452123e+00,2.361862968351683548e-12,5.901307622705372902e-01,-1.478495270033732156e+00,-1.107656532021012267e-12,3.205619236933632266e-01,-8.916457579597469874e-02,2.706037407347150439e-11,9.301019939439714168e-01,-1.984929821962344576e+00,-2.652682776278420913e-11,9.301019939425114735e-01,-1.984929821953795859e+00,1.036420195605472390e-12,3.205619236929413418e-01,-8.916457579516423593e-02,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000001110e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.616161616161616507e-02,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.968519122451458214e-01,-2.388750000000000040e-01,-4.969270000000000076e-01,2.034140877548540338e-01,2.388750000000000040e-01,-4.866749986491785696e-01,-4.465859122451459329e-01,-2.388750000000000040e-01,-4.866749986491785696e-01,-2.531480877548541453e-01,2.388750000000000040e-01,-4.969270000000000076e-01,-2.789546583176633508e-12,5.965420007405974889e-01,-1.480278561545376403e+00,3.274968764962003554e-12,9.859640434600593917e-01,-1.482291170592467955e+00,-2.725040134358409985e-12,9.859640434637002571e-01,-1.482291170596528040e+00,2.382591372263792996e-12,5.965420007443961170e-01,-1.480278561549635441e+00,-2.386194236793263000e-12,7.257314945455783928e-01,-1.903985709293398720e-01,5.454540084307671263e-11,1.671241914684618024e+00,-3.786683980584748532e+00,-5.335506289185426168e-11,1.671241914683541108e+00,-3.786683980570493269e+00,2.238878713315345136e-12,7.257314945445902943e-01,-1.903985709275413107e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000001110e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.232323232323233014e-02,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.904656337997309823e-01,-2.388750000000000040e-01,-4.969270000000000076e-01,2.098003662002689285e-01,2.388750000000000040e-01,-4.699805628826479453e-01,-4.401996337997310382e-01,-2.388750000000000040e-01,-4.699805628826479453e-01,-2.595343662002689844e-01,2.388750000000000040e-01,-4.969270000000000076e-01,-2.837270467912498768e-12,6.110566306315090568e-01,-1.484086532963963201e+00,4.365876781823537807e-12,1.019388881753751752e+00,-1.558024850204162925e+00,-3.792141392195495219e-12,1.019388881757371079e+00,-1.558024850207937906e+00,2.427368946530099898e-12,6.110566306352879229e-01,-1.484086532968186267e+00,-3.613235214376044542e-12,1.202549265325725258e+00,-2.796052572393681324e-01,8.358485397452770440e-11,2.008522499467546574e+00,-5.088588650386904888e+00,-8.159174085802723323e-11,2.008522499469544975e+00,-5.088588650371306699e+00,3.334401240017754735e-12,1.202549265324276417e+00,-2.796052572367591083e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000001110e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.848484848484849175e-02,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.797485659793266022e-01,-2.388750000000000040e-01,-4.969270000000000076e-01,2.205174340206732253e-01,2.388750000000000040e-01,-4.469157405942373873e-01,-4.294825659793267691e-01,-2.388750000000000040e-01,-4.469157405942373873e-01,-2.702514340206733645e-01,2.388750000000000040e-01,-4.969270000000000076e-01,-2.909535172200019659e-12,6.351076159380235620e-01,-1.489678638108750564e+00,6.037573861314091895e-12,1.059559331743102684e+00,-1.659796623211901023e+00,-5.423976209356039884e-12,1.059559331746761979e+00,-1.659796623215364031e+00,2.494056971330454993e-12,6.351076159417734512e-01,-1.489678638112921449e+00,-4.360074070243818056e-12,1.710530139685761952e+00,-3.171227560470946116e-01,1.150878830014992255e-10,1.730993024228399957e+00,-5.605527624221318561e+00,-1.124639737981527555e-10,1.730993024235105704e+00,-5.605527624207729431e+00,3.934265712724748674e-12,1.710530139683991147e+00,-3.171227560439415782e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000001110e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.464646464646466029e-02,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.641852605092779083e-01,-2.388750000000000040e-01,-4.969270000000000076e-01,2.360807394907221135e-01,2.388750000000000040e-01,-4.208435997098506354e-01,-4.139192605092778532e-01,-2.388750000000000040e-01,-4.208435997098506354e-01,-2.858147394907220584e-01,2.388750000000000040e-01,-4.969270000000000076e-01,-2.996736653604896020e-12,6.693182187317388010e-01,-1.496021093229692456e+00,8.339331521344076406e-12,1.094179192227670683e+00,-1.771907175696327386e+00,-7.673255685319094993e-12,1.094179192231464093e+00,-1.771907175699518611e+00,2.572742285584949966e-12,6.693182187354532742e-01,-1.496021093233800281e+00,-4.172785506813039856e-12,2.195990713882506107e+00,-2.581568825207103401e-01,1.405255621368103891e-10,6.907394617514550639e-01,-5.149463480940497107e+00,-1.381837426652877535e-10,6.907394617617357291e-01,-5.149463480930216441e+00,3.564614885550793001e-12,2.195990713880652478e+00,-2.581568825177460447e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000001110e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.080808080808082883e-02,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.435708904149706866e-01,-2.388750000000000040e-01,-4.969270000000000076e-01,2.566951095850293352e-01,2.388750000000000040e-01,-3.966171179491002619e-01,-3.933048904149706315e-01,-2.388750000000000040e-01,-3.966171179491002619e-01,-3.064291095850292246e-01,2.388750000000000040e-01,-4.969270000000000076e-01,-3.080192363741156817e-12,7.132380330093889276e-01,-1.501184230880106663e+00,1.114984276408028419e-11,1.107993981462699784e+00,-1.874896445315137328e+00,-1.043693053862485006e-11,1.107993981466698807e+00,-1.874896445318122939e+00,2.644034583295965826e-12,7.132380330130663193e-01,-1.501184230884155202e+00,-2.633006745020702744e-12,2.580615164737365408e+00,-6.484561365249774667e-02,1.252218616903697633e-10,-1.123408179157336928e+00,-3.556179207851006829e+00,-1.249475713680688437e-10,-1.123408179148632779e+00,-3.556179207844034629e+00,1.814604893581721818e-12,2.580615164735839073e+00,-6.484561365052154969e-02,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000001110e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.696969696969698349e-02,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.182365228482139097e-01,-2.388750000000000040e-01,-4.969270000000000076e-01,2.820294771517860566e-01,2.388750000000000040e-01,-3.802935729708286083e-01,-3.679705228482139101e-01,-2.388750000000000040e-01,-3.802935729708286083e-01,-3.317634771517860570e-01,2.388750000000000040e-01,-4.969270000000000076e-01,-3.132852498641570872e-12,7.648503363041362357e-01,-1.502481143153156617e+00,1.365427999788767945e-11,1.085525817879553045e+00,-1.946020029472157464e+00,-1.293588196598622694e-11,1.085525817883726152e+00,-1.946020029475003632e+00,2.680326681167600263e-12,7.648503363077830963e-01,-1.502481143157165633e+00,3.787675546510917975e-13,2.764473194522981458e+00,2.651051944132509774e-01,2.286841027178393637e-11,-3.374814827693484176e+00,-7.698818749181213228e-01,-2.600836047659472054e-11,-3.374814827693506381e+00,-7.698818749148683693e-01,-1.372068261002776066e-12,2.764473194522082622e+00,2.651051944134064087e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000001110e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.131313131313131520e-01,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.893839348432732939e-01,-2.388750000000000040e-01,-4.969270000000000076e-01,3.108820651567267834e-01,2.388750000000000040e-01,-3.781114552089971936e-01,-3.391179348432731833e-01,-2.388750000000000040e-01,-3.781114552089971936e-01,-3.606160651567266728e-01,2.388750000000000040e-01,-4.969270000000000076e-01,-3.125277147548549036e-12,8.201398001945958693e-01,-1.497179039264891598e+00,1.411164820332335818e-11,1.018029521325683362e+00,-1.961417666970519891e+00,-1.345604917551812135e-11,1.018029521329856024e+00,-1.961417666973300999e+00,2.652885315947544742e-12,8.201398001982247443e-01,-1.497179039268897505e+00,4.222624061211858408e-12,2.642484252167748515e+00,6.539472620898822974e-01,-1.234206990996045867e-10,-5.287967531183085157e+00,2.859873832261938809e+00,1.181983172140786794e-10,-5.287967531193149995e+00,2.859873832258852389e+00,-5.285708191063334000e-12,2.642484252167692560e+00,6.539472620878061804e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000001110e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.292929292929293206e-01,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.595582268819897620e-01,-2.388750000000000040e-01,-4.969270000000000076e-01,3.407077731180102598e-01,2.388750000000000040e-01,-3.940635402675854992e-01,-3.092922268819897069e-01,-2.388750000000000040e-01,-3.940635402675854992e-01,-3.904417731180102047e-01,2.388750000000000040e-01,-4.969270000000000076e-01,-3.040824666324311868e-12,8.729894852379508352e-01,-1.484100094023093952e+00,1.164323422133126645e-11,9.122701707020216544e-01,-1.904220190325281115e+00,-1.109208283123654776e-11,9.122701707059930332e-01,-1.904220190328123952e+00,2.547171152126278062e-12,8.729894852415786000e-01,-1.484100094027141381e+00,7.199624726829414002e-12,2.171689985501501496e+00,9.186383825218413790e-01,-1.843185568771547905e-10,-6.082806039515947560e+00,6.196815442711134381e+00,1.799660284126478967e-10,-6.082806039527344666e+00,6.196815442697789500e+00,-8.183160360578245621e-12,2.171689985502195164e+00,9.186383825180444163e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000001110e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.454545454545454752e-01,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.327457909657243418e-01,-2.388750000000000040e-01,-4.969270000000000076e-01,3.675202090342755690e-01,2.388750000000000040e-01,-4.258074492260972566e-01,-2.824797909657243977e-01,-2.388750000000000040e-01,-4.258074492260972566e-01,-4.172542090342756249e-01,2.388750000000000040e-01,-4.969270000000000076e-01,-2.896832171787723588e-12,9.164232849479808651e-01,-1.465727326372657124e+00,7.956863083788170637e-12,7.906140499117026987e-01,-1.780283881471058427e+00,-7.492762262983589826e-12,7.906140499154461487e-01,-1.780283881474168162e+00,2.383507944914713149e-12,9.164232849516225077e-01,-1.465727326376780493e+00,7.377046071853191400e-12,1.454298880305460173e+00,8.691622185588609995e-01,-1.483284173314798129e-10,-5.449092431061797193e+00,7.496728607292935109e+00,1.461177230554431433e-10,-5.449092431065033715e+00,7.496728607269076861e+00,-8.094444430547742566e-12,1.454298880306409414e+00,8.691622185549086055e-01,4.285068720228943917e-01,-8.271237256552855167e-18,2.621026833609373385e-01,-5.000000000000000000e-01,5.000000000000000000e-01,-5.000000000000001110e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
