-1.421032502548769116e-04,7.408113742712885141e-05,5.750043783336877823e-05,-2.732806503772735596e-01,-1.307280361652374268e-02,-9.618455767631530762e-01,1.324236392974853516e-01,-9.193760156631469727e-02,1.835949420928955078e-01,-1.582743227481842041e-01,-6.265807151794433594e-02,1.614315509796142578e-01,1.264774054288864136e-02,-4.696215689182281494e-01,-1.669322252273559570e-01,-4.305743426084518433e-02,-4.196357131004333496e-01,-2.170904874801635742e-01,-2.869744275812990963e-05,1.537957541586365551e-05,5.093879281048430130e-06,-3.724197449628263712e-05,1.748513454913336318e-06,-5.651402170769870281e-05,-4.212318890495225787e-05,2.396766649326309562e-05,-2.380883051955606788e-05,-5.911520202062092721e-05,-3.632253719842992723e-05,1.380062803946202621e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.421032502548769116e-04,7.408113742712885141e-05,5.750043783336877823e-05,-2.732806503772735596e-01,-1.307280361652374268e-02,-9.618455767631530762e-01,1.324236392974853516e-01,-9.193760156631469727e-02,1.835949420928955078e-01,-1.582743227481842041e-01,-6.265807151794433594e-02,1.614315509796142578e-01,1.264774054288864136e-02,-4.696215689182281494e-01,-1.669322252273559570e-01,-4.305743426084518433e-02,-4.196357131004333496e-01,-2.170904874801635742e-01,-2.869744275812990963e-05,1.537957541586365551e-05,5.093879281048430130e-06,-3.724197449628263712e-05,1.748513454913336318e-06,-5.651402170769870281e-05,-4.212318890495225787e-05,2.396766649326309562e-05,-2.380883051955606788e-05,-5.911520202062092721e-05,-3.632253719842992723e-05,1.380062803946202621e-05,-1.170560643076896667e-01,-6.226138472557067871e-01,1.120712682604789734e-01,-1.602113544940948486e-01,-3.819971084594726562e-01,-1.025050878524780273e-02,-8.513941615819931030e-02,8.694670200347900391e-01,1.932495683431625366e-01,1.647652238607406616e-01,4.868937730789184570e-01,7.973316907882690430e-01
-1.421032502548769116e-04,7.408113742712885141e-05,5.750043783336877823e-05,-2.732806503772735596e-01,-1.307280361652374268e-02,-9.618455767631530762e-01,1.324236392974853516e-01,-9.193760156631469727e-02,1.835949420928955078e-01,-1.582743227481842041e-01,-6.265807151794433594e-02,1.614315509796142578e-01,1.264774054288864136e-02,-4.696215689182281494e-01,-1.669322252273559570e-01,-4.305743426084518433e-02,-4.196357131004333496e-01,-2.170904874801635742e-01,-2.869744275812990963e-05,1.537957541586365551e-05,5.093879281048430130e-06,-3.724197449628263712e-05,1.748513454913336318e-06,-5.651402170769870281e-05,-4.212318890495225787e-05,2.396766649326309562e-05,-2.380883051955606788e-05,-5.911520202062092721e-05,-3.632253719842992723e-05,1.380062803946202621e-05,8.706931024789810181e-02,-9.288173317909240723e-01,2.773635089397430420e-03,-1.774535775184631348e-01,-7.564662098884582520e-01,-9.756438434123992920e-02,-4.477877020835876465e-01,1.386177539825439453e+00,5.807863473892211914e-01,1.875123679637908936e-01,6.658770442008972168e-01,1.142281770706176758e+00
-1.421032502548769116e-04,7.408113742712885141e-05,5.750043783336877823e-05,-2.732806503772735596e-01,-1.307280361652374268e-02,-9.618455767631530762e-01,1.324236392974853516e-01,-9.193760156631469727e-02,1.835949420928955078e-01,-1.582743227481842041e-01,-6.265807151794433594e-02,1.614315509796142578e-01,1.264774054288864136e-02,-4.696215689182281494e-01,-1.669322252273559570e-01,-4.305743426084518433e-02,-4.196357131004333496e-01,-2.170904874801635742e-01,-2.869744275812990963e-05,1.537957541586365551e-05,5.093879281048430130e-06,-3.724197449628263712e-05,1.748513454913336318e-06,-5.651402170769870281e-05,-4.212318890495225787e-05,2.396766649326309562e-05,-2.380883051955606788e-05,-5.911520202062092721e-05,-3.632253719842992723e-05,1.380062803946202621e-05,2.269635349512100220e-01,-1.045504808425903320e+00,-1.278336644172668457e-01,-2.544288337230682373e-01,-1.101287722587585449e+00,-1.759366244077682495e-01,-7.529705762863159180e-01,1.636932373046875000e+00,8.328181505203247070e-01,1.879680752754211426e-01,7.715989947319030762e-01,1.281733512878417969e+00
-1.421032502548769116e-04,7.408113742712885141e-05,5.750043783336877823e-05,-2.732806503772735596e-01,-1.307280361652374268e-02,-9.618455767631530762e-01,1.324236392974853516e-01,-9.193760156631469727e-02,1.835949420928955078e-01,-1.582743227481842041e-01,-6.265807151794433594e-02,1.614315509796142578e-01,1.264774054288864136e-02,-4.696215689182281494e-01,-1.669322252273559570e-01,-4.305743426084518433e-02,-4.196357131004333496e-01,-2.170904874801635742e-01,-2.869744275812990963e-05,1.537957541586365551e-05,5.093879281048430130e-06,-3.724197449628263712e-05,1.748513454913336318e-06,-5.651402170769870281e-05,-4.212318890495225787e-05,2.396766649326309562e-05,-2.380883051955606788e-05,-5.911520202062092721e-05,-3.632253719842992723e-05,1.380062803946202621e-05,2.476874589920043945e-01,-1.048226594924926758e+00,-2.436684966087341309e-01,-2.746001780033111572e-01,-1.322581052780151367e+00,-1.889156252145767212e-01,-9.124395847320556641e-01,1.810446023941040039e+00,9.373241066932678223e-01,1.745412051677703857e-01,8.224639296531677246e-01,1.333463072776794434e+00
-1.421032502548769116e-04,7.408113742712885141e-05,5.750043783336877823e-05,-2.732806503772735596e-01,-1.307280361652374268e-02,-9.618455767631530762e-01,1.324236392974853516e-01,-9.193760156631469727e-02,1.835949420928955078e-01,-1.582743227481842041e-01,-6.265807151794433594e-02,1.614315509796142578e-01,1.264774054288864136e-02,-4.696215689182281494e-01,-1.669322252273559570e-01,-4.305743426084518433e-02,-4.196357131004333496e-01,-2.170904874801635742e-01,-2.869744275812990963e-05,1.537957541586365551e-05,5.093879281048430130e-06,-3.724197449628263712e-05,1.748513454913336318e-06,-5.651402170769870281e-05,-4.212318890495225787e-05,2.396766649326309562e-05,-2.380883051955606788e-05,-5.911520202062092721e-05,-3.632253719842992723e-05,1.380062803946202621e-05,2.103419452905654907e-01,-1.056732296943664551e+00,-2.899735271930694580e-01,-2.837429940700531006e-01,-1.456674098968505859e+00,-1.670027822256088257e-01,-9.677023291587829590e-01,1.923228621482849121e+00,9.772056937217712402e-01,1.821988523006439209e-01,8.281752467155456543e-01,1.374829411506652832e+00
-1.421032502548769116e-04,7.408113742712885141e-05,5.750043783336877823e-05,-2.732806503772735596e-01,-1.307280361652374268e-02,-9.618455767631530762e-01,1.324236392974853516e-01,-9.193760156631469727e-02,1.835949420928955078e-01,-1.582743227481842041e-01,-6.265807151794433594e-02,1.614315509796142578e-01,1.264774054288864136e-02,-4.696215689182281494e-01,-1.669322252273559570e-01,-4.305743426084518433e-02,-4.196357131004333496e-01,-2.170904874801635742e-01,-2.869744275812990963e-05,1.537957541586365551e-05,5.093879281048430130e-06,-3.724197449628263712e-05,1.748513454913336318e-06,-5.651402170769870281e-05,-4.212318890495225787e-05,2.396766649326309562e-05,-2.380883051955606788e-05,-5.911520202062092721e-05,-3.632253719842992723e-05,1.380062803946202621e-05,1.746504902839660645e-01,-1.075474143028259277e+00,-2.944475114345550537e-01,-2.993314266204833984e-01,-1.528028368949890137e+00,-1.358172595500946045e-01,-9.791252017021179199e-01,1.988538742065429688e+00,9.999142885208129883e-01,1.978254020214080811e-01,8.076400160789489746e-01,1.417755842208862305e+00
-1.421032502548769116e-04,7.408113742712885141e-05,5.750043783336877823e-05,-2.732806503772735596e-01,-1.307280361652374268e-02,-9.618455767631530762e-01,1.324236392974853516e-01,-9.193760156631469727e-02,1.835949420928955078e-01,-1.582743227481842041e-01,-6.265807151794433594e-02,1.614315509796142578e-01,1.264774054288864136e-02,-4.696215689182281494e-01,-1.669322252273559570e-01,-4.305743426084518433e-02,-4.196357131004333496e-01,-2.170904874801635742e-01,-2.869744275812990963e-05,1.537957541586365551e-05,5.093879281048430130e-06,-3.724197449628263712e-05,1.748513454913336318e-06,-5.651402170769870281e-05,-4.212318890495225787e-05,2.396766649326309562e-05,-2.380883051955606788e-05,-5.911520202062092721e-05,-3.632253719842992723e-05,1.380062803946202621e-05,1.498482823371887207e-01,-1.087770581245422363e+00,-2.883995771408081055e-01,-3.143077790737152100e-01,-1.559142589569091797e+00,-1.074784547090530396e-01,-9.760180711746215820e-01,2.024461984634399414e+00,1.018308401107788086e+00,2.087148129940032959e-01,7.830924391746520996e-01,1.455842137336730957e+00
-1.421032502548769116e-04,7.408113742712885141e-05,5.750043783336877823e-05,-2.732806503772735596e-01,-1.307280361652374268e-02,-9.618455767631530762e-01,1.324236392974853516e-01,-9.193760156631469727e-02,1.835949420928955078e-01,-1.582743227481842041e-01,-6.265807151794433594e-02,1.614315509796142578e-01,1.264774054288864136e-02,-4.696215689182281494e-01,-1.669322252273559570e-01,-4.305743426084518433e-02,-4.196357131004333496e-01,-2.170904874801635742e-01,-2.869744275812990963e-05,1.537957541586365551e-05,5.093879281048430130e-06,-3.724197449628263712e-05,1.748513454913336318e-06,-5.651402170769870281e-05,-4.212318890495225787e-05,2.396766649326309562e-05,-2.380883051955606788e-05,-5.911520202062092721e-05,-3.632253719842992723e-05,1.380062803946202621e-05,1.335936039686203003e-01,-1.092854022979736328e+00,-2.817259728908538818e-01,-3.253883123397827148e-01,-1.569082975387573242e+00,-8.676178753376007080e-02,-9.709648489952087402e-01,2.042958259582519531e+00,1.033890962600708008e+00,2.145534902811050415e-01,7.651707530021667480e-01,1.485688447952270508e+00
-1.421032502548769116e-04,7.408113742712885141e-05,5.750043783336877823e-05,-2.732806503772735596e-01,-1.307280361652374268e-02,-9.618455767631530762e-01,1.324236392974853516e-01,-9.193760156631469727e-02,1.835949420928955078e-01,-1.582743227481842041e-01,-6.265807151794433594e-02,1.614315509796142578e-01,1.264774054288864136e-02,-4.696215689182281494e-01,-1.669322252273559570e-01,-4.305743426084518433e-02,-4.196357131004333496e-01,-2.170904874801635742e-01,-2.869744275812990963e-05,1.537957541586365551e-05,5.093879281048430130e-06,-3.724197449628263712e-05,1.748513454913336318e-06,-5.651402170769870281e-05,-4.212318890495225787e-05,2.396766649326309562e-05,-2.380883051955606788e-05,-5.911520202062092721e-05,-3.632253719842992723e-05,1.380062803946202621e-05,1.236646994948387146e-01,-1.093544006347656250e+00,-2.765305638313293457e-01,-3.323154747486114502e-01,-1.569555759429931641e+00,-7.353982329368591309e-02,-9.678722620010375977e-01,2.051083803176879883e+00,1.047073841094970703e+00,2.172384262084960938e-01,7.550786733627319336e-01,1.506586551666259766e+00
