0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.381930351257324219e+00,-8.945312500000000000e+00,1.865980339050292969e+01,-6.014565229415893555e-01,-7.629230976104736328e+00,1.941493988037109375e+01,-8.386574745178222656e+00,-5.879391670227050781e+00,1.909631729125976562e+01,7.152262687683105469e+00,-5.412486553192138672e+00,2.110199356079101562e+01
2.613128423690795898e-01,-9.234333038330078125e+00,1.976794052124023438e+01,-7.994719147682189941e-01,-8.059563636779785156e+00,2.035905075073242188e+01,-1.007393074035644531e+01,-4.197661399841308594e+00,1.964843559265136719e+01,7.800597190856933594e+00,-3.820385694503784180e+00,2.072704696655273438e+01
-3.061667442321777344e+00,-5.920838356018066406e+00,1.764464950561523438e+01,3.270601511001586914e+00,-4.944901466369628906e+00,1.772056961059570312e+01,-8.918478012084960938e+00,-2.250326633453369141e+00,1.996883964538574219e+01,7.715024948120117188e+00,-1.890824675559997559e+00,2.034439277648925781e+01
-3.964820384979248047e+00,-3.164011716842651367e+00,1.566253852844238281e+01,4.136625289916992188e+00,-2.817157506942749023e+00,1.621152496337890625e+01,-7.304279327392578125e+00,4.949582815170288086e-01,1.841707611083984375e+01,6.932274818420410156e+00,5.941624641418457031e-01,1.870288467407226562e+01
-3.950298309326171875e+00,-2.949981689453125000e-01,1.364852809906005859e+01,3.668595314025878906e+00,-5.159840583801269531e-01,1.503503513336181641e+01,-6.482981204986572266e+00,4.341836929321289062e+00,1.620940589904785156e+01,6.322033882141113281e+00,4.244902610778808594e+00,1.626034355163574219e+01
-3.190680503845214844e+00,1.511199712753295898e+00,1.229545307159423828e+01,2.896693706512451172e+00,1.640611410140991211e+00,1.368523597717285156e+01,-6.309734821319580078e+00,8.198207855224609375e+00,1.461880111694335938e+01,6.031164169311523438e+00,7.950125694274902344e+00,1.432807922363281250e+01
-2.636497020721435547e+00,2.858072042465209961e+00,1.125122642517089844e+01,2.183362483978271484e+00,3.095241546630859375e+00,1.219026660919189453e+01,-5.985974788665771484e+00,1.113932323455810547e+01,1.427575492858886719e+01,5.453664779663085938e+00,1.056013298034667969e+01,1.372188472747802734e+01
-1.786290764808654785e+00,3.035120010375976562e+00,9.635590553283691406e+00,1.435357809066772461e+00,2.814649820327758789e+00,1.017955970764160156e+01,-5.148405551910400391e+00,1.158518695831298828e+01,1.428502082824707031e+01,4.888191223144531250e+00,1.124158859252929688e+01,1.315476417541503906e+01
-5.370625257492065430e-01,2.239001274108886719e+00,7.577670574188232422e+00,1.069718241691589355e+00,1.575822830200195312e+00,7.738982200622558594e+00,-4.489342689514160156e+00,1.060801887512207031e+01,1.399549388885498047e+01,4.004311561584472656e+00,1.037590026855468750e+01,1.279298496246337891e+01
3.024922013282775879e-01,1.336714863777160645e+00,5.365514278411865234e+00,1.144813179969787598e+00,7.919783592224121094e-01,5.107623100280761719e+00,-3.906544208526611328e+00,9.675853729248046875e+00,1.285965156555175781e+01,3.184787273406982422e+00,9.546384811401367188e+00,1.222116184234619141e+01
7.979412078857421875e-01,8.171060085296630859e-01,2.056201934814453125e+00,1.265937328338623047e+00,5.863813161849975586e-01,2.480924129486083984e+00,-3.515300035476684570e+00,8.550657272338867188e+00,1.170068264007568359e+01,2.221635818481445312e+00,9.244210243225097656e+00,1.163205337524414062e+01
1.007664442062377930e+00,1.939490735530853271e-01,-5.381121635437011719e-01,6.411760449409484863e-01,3.636601567268371582e-01,6.426954269409179688e-01,-3.084498405456542969e+00,7.434450149536132812e+00,1.180419063568115234e+01,1.723891139030456543e+00,9.289702415466308594e+00,1.209890079498291016e+01
1.079156041145324707e+00,-2.340471744537353516e-02,-3.257431983947753906e-01,2.998290061950683594e-01,2.691525816917419434e-01,1.903574466705322266e-01,-2.529310226440429688e+00,5.820878982543945312e+00,1.294763374328613281e+01,1.942780494689941406e+00,8.814953804016113281e+00,1.314096164703369141e+01
1.181003689765930176e+00,6.825080513954162598e-02,2.400009632110595703e-01,3.412067890167236328e-01,5.194367170333862305e-01,4.302756786346435547e-01,-1.800247311592102051e+00,3.441466331481933594e+00,1.403085041046142578e+01,2.763425827026367188e+00,7.066433906555175781e+00,1.464932727813720703e+01
