-7.227149009704589844e+00,-4.013697624206542969e+00,-5.062287139892578125e+01,1.182445621490478516e+01,-9.817589759826660156e+00,2.828044319152832031e+01,-7.569611072540283203e+00,2.616898155212402344e+01,3.974026870727539062e+01,6.153780937194824219e+00,-3.421422004699707031e+00,8.661516189575195312e+00,-1.214538812637329102e+00,-9.544515609741210938e-01,2.912844344973564148e-02,-6.334896385669708252e-02,4.625055491924285889e-01,1.844828762114048004e-02
-1.073630046844482422e+01,-2.312759399414062500e+01,-8.216247558593750000e+00,9.629447937011718750e+00,2.600461244583129883e+00,-1.016138315200805664e+00,-7.812561035156250000e+00,2.130607414245605469e+01,1.123615837097167969e+01,4.017651557922363281e+00,9.834836959838867188e+00,-2.168947410583496094e+01,6.738368868827819824e-01,-1.816107928752899170e-01,-2.541119754314422607e-01,-1.558592617511749268e-01,-9.450150281190872192e-02,1.222042459994554520e-02
-1.122758769989013672e+01,-3.338468551635742188e+01,5.195837497711181641e+00,1.570833778381347656e+01,-9.460768699645996094e+00,-1.034066581726074219e+01,-1.697224617004394531e+01,-2.566878318786621094e+01,-7.179945468902587891e+00,1.761038589477539062e+01,-5.220227432250976562e+01,-1.577134323120117188e+01,1.085397228598594666e-01,4.494670331478118896e-01,-1.000000000000000000e+02,3.489328920841217041e-02,-4.535076320171356201e-01,-2.700147628784179688e+00
-3.927719497680664062e+01,-5.205652236938476562e+01,4.355125045776367188e+01,2.159334754943847656e+01,-4.001240730285644531e+00,3.952614212036132812e+01,-8.267960548400878906e+00,7.096451282501220703e+00,1.541552257537841797e+01,1.518201255798339844e+01,-2.557370376586914062e+01,3.794564437866210938e+01,-4.593741297721862793e-01,-1.513654947280883789e+00,-1.000000000000000000e+02,8.561855554580688477e-01,5.513253808021545410e-01,2.455528378486633301e-01
-3.240657424926757812e+01,-3.934906768798828125e+01,2.964795494079589844e+01,3.514980316162109375e+01,-1.158942699432373047e+01,4.334238815307617188e+01,-4.201634216308593750e+01,-4.056510925292968750e+00,2.631674766540527344e+01,-9.322891235351562500e-01,-5.029204177856445312e+01,5.051041412353515625e+01,-1.226526260375976562e+00,-4.774899959564208984e+00,-1.000000000000000000e+02,4.224796295166015625e-01,-4.165600240230560303e-02,7.151120305061340332e-01
-5.372780609130859375e+01,-5.208945846557617188e+01,8.078153228759765625e+01,1.211579608917236328e+01,3.883365392684936523e+00,5.404005813598632812e+01,-2.610090255737304688e+01,-1.037289524078369141e+01,3.651556396484375000e+01,7.799075603485107422e+00,-7.774609088897705078e+00,5.295167160034179688e+01,3.977685570716857910e-01,3.778426721692085266e-02,-1.000000000000000000e+02,8.648415207862854004e-01,-1.476305872201919556e-01,6.528757214546203613e-01
-5.853326034545898438e+01,-5.329987716674804688e+01,1.091965179443359375e+02,5.491736412048339844e+00,1.469348430633544922e+01,6.215030288696289062e+01,1.360705852508544922e+00,-1.520231056213378906e+01,4.329504776000976562e+01,2.390764808654785156e+01,9.946042895317077637e-01,4.265638351440429688e+01,-6.724818795919418335e-02,-3.127607583999633789e+00,-1.000000000000000000e+02,1.596499204635620117e+00,-4.182264208793640137e-01,3.923732340335845947e-01
-7.113488769531250000e+01,-5.382500076293945312e+01,1.305209503173828125e+02,4.167411625385284424e-01,1.831742286682128906e+01,6.081828308105468750e+01,-3.525713682174682617e+00,-2.210231590270996094e+01,4.875659561157226562e+01,2.182605361938476562e+01,-5.499149799346923828e+00,4.460855865478515625e+01,9.195591807365417480e-01,-9.447579383850097656e-01,-1.000000000000000000e+02,1.964411020278930664e+00,-3.410700857639312744e-01,2.053248584270477295e-01
-6.406474304199218750e+01,-4.820838546752929688e+01,1.236482391357421875e+02,3.501461982727050781e+00,2.290324974060058594e+01,6.055635452270507812e+01,3.260747432708740234e+00,-1.948503684997558594e+01,5.725279998779296875e+01,2.812892723083496094e+01,-1.643285560607910156e+01,3.894340896606445312e+01,8.935689330101013184e-01,-1.881520509719848633e+00,-1.000000000000000000e+02,1.886982202529907227e+00,-2.730416655540466309e-01,1.395055949687957764e-01
-6.042505645751953125e+01,-3.989870071411132812e+01,9.863339996337890625e+01,2.774225950241088867e+00,2.541124916076660156e+01,5.777674865722656250e+01,6.808847904205322266e+00,-2.084146881103515625e+01,6.496286773681640625e+01,2.709214019775390625e+01,-2.608838462829589844e+01,3.463993835449218750e+01,7.905521988868713379e-01,-1.636772513389587402e+00,-1.000000000000000000e+02,1.423799872398376465e+00,-2.627390623092651367e-01,3.950821235775947571e-02
