-7.227149009704589844e+00,-4.013697624206542969e+00,-5.062287139892578125e+01,1.182445621490478516e+01,-9.817589759826660156e+00,2.828044319152832031e+01,-7.569611072540283203e+00,2.616898155212402344e+01,3.974026870727539062e+01,6.153780937194824219e+00,-3.421422004699707031e+00,8.661516189575195312e+00,-1.214538812637329102e+00,-9.544515609741210938e-01,2.912844344973564148e-02,-6.334896385669708252e-02,4.625055491924285889e-01,1.844828762114048004e-02
-1.073630046844482422e+01,-2.312759399414062500e+01,-8.216247558593750000e+00,9.629447937011718750e+00,2.600461244583129883e+00,-1.016138315200805664e+00,-7.812561035156250000e+00,2.130607414245605469e+01,1.123615837097167969e+01,4.017651557922363281e+00,9.834836959838867188e+00,-2.168947410583496094e+01,6.738368868827819824e-01,-1.816107928752899170e-01,-2.541119754314422607e-01,-1.558592617511749268e-01,-9.450150281190872192e-02,1.222042459994554520e-02
-2.626424980163574219e+01,-3.951723861694335938e+01,-1.908644437789916992e+00,1.153611660003662109e+01,-1.716840267181396484e+00,-2.079374313354492188e+01,5.389483928680419922e+00,-4.270338535308837891e+00,-2.015734863281250000e+01,-9.889555931091308594e+00,-1.444384956359863281e+01,-1.797696685791015625e+01,4.182290136814117432e-01,6.464371085166931152e-01,-1.000000000000000000e+02,-4.035300016403198242e-01,-4.153671562671661377e-01,6.067374944686889648e-01
-2.025158405303955078e-01,-6.514636230468750000e+01,-9.735161066055297852e-01,3.233929061889648438e+01,-1.492126655578613281e+01,3.397794342041015625e+01,7.644141197204589844e+00,4.149630069732666016e+00,1.111583518981933594e+01,1.170973205566406250e+01,-3.519408035278320312e+01,-1.923418998718261719e+00,-1.069068312644958496e+00,-6.713504344224929810e-02,-1.000000000000000000e+02,5.779355764389038086e-01,3.739158809185028076e-01,3.625903427600860596e-01
-3.493862915039062500e+01,-9.630764007568359375e+00,1.275949954986572266e+01,3.476227569580078125e+01,-3.056816291809082031e+01,5.301903152465820312e+01,-2.163460540771484375e+01,-1.298688316345214844e+01,1.432132244110107422e+01,4.029399871826171875e+00,-1.255381298065185547e+01,2.830578422546386719e+01,-4.157322645187377930e-01,-1.911394238471984863e+00,-1.000000000000000000e+02,1.807995200157165527e+00,3.484683930873870850e-01,-9.561470896005630493e-02
-7.112745666503906250e+01,-1.120779037475585938e+01,7.540604400634765625e+01,3.818779373168945312e+01,-2.684439277648925781e+01,6.171489715576171875e+01,-7.095798015594482422e+00,-5.858865261077880859e+00,3.435891723632812500e+01,2.486180496215820312e+01,1.020317077636718750e+01,5.037535858154296875e+01,-1.661881655454635620e-01,-2.324074745178222656e+00,-1.000000000000000000e+02,4.372495114803314209e-01,4.850653111934661865e-01,-1.133250072598457336e-01
-6.716907501220703125e+01,-9.659262657165527344e+00,8.635052490234375000e+01,2.850792694091796875e+01,-2.787122726440429688e+01,6.248274230957031250e+01,-3.293722867965698242e+00,7.864105701446533203e-01,5.511714935302734375e+01,2.808356857299804688e+01,2.488389205932617188e+01,6.705078125000000000e+01,-1.109664320945739746e+00,-5.380350947380065918e-01,-1.000000000000000000e+02,1.588993430137634277e+00,1.820350140333175659e-01,-2.147309631109237671e-01
-8.878586578369140625e+01,-2.594445991516113281e+01,9.978542327880859375e+01,2.320443916320800781e+01,-1.863450813293457031e+01,6.687966156005859375e+01,-1.689732551574707031e+01,-4.428168296813964844e+00,8.519470214843750000e+01,2.836143875122070312e+01,2.027554893493652344e+01,7.781361389160156250e+01,-5.018422007560729980e-01,-7.830995917320251465e-01,-1.000000000000000000e+02,2.153007745742797852e+00,-1.632509827613830566e-01,-1.819285154342651367e-01
-9.008618927001953125e+01,-1.325071907043457031e+01,1.046000366210937500e+02,1.896588706970214844e+01,-8.206275939941406250e+00,6.071236419677734375e+01,-2.996294975280761719e+01,1.265333443880081177e-01,1.261117935180664062e+02,2.539297485351562500e+01,1.736522483825683594e+01,7.943830871582031250e+01,7.235623598098754883e-01,-2.014481544494628906e+00,-1.000000000000000000e+02,1.454457402229309082e+00,-3.041552305221557617e-01,-2.694826759397983551e-02
-8.342859649658203125e+01,-6.836076736450195312e+00,1.059891815185546875e+02,1.805183219909667969e+01,-1.971861004829406738e+00,4.825613021850585938e+01,-4.177926635742187500e+01,9.469138145446777344e+00,1.656898803710937500e+02,1.654958724975585938e+01,1.590898704528808594e+01,6.716801452636718750e+01,1.851479768753051758e+00,-1.714879035949707031e+00,-1.000000000000000000e+02,1.192753672599792480e+00,-5.232438445091247559e-01,2.896820195019245148e-02
