0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.560661688446998596e-02,-2.191919833421707153e-03,-1.108323559165000916e-01,1.420986722223460674e-03,8.067543618381023407e-03,-9.999662041664123535e-01,5.763495713472366333e-02,1.225515007972717285e-01,1.551420688629150391e-01,-6.926608830690383911e-02,2.690798044204711914e-02,-1.517604589462280273e-01,4.150258749723434448e-02,-1.584448218345642090e-01,-2.063530683517456055e-01,-2.639251202344894409e-02,-3.245186805725097656e-02,6.095850467681884766e-02,-5.453482735902070999e-04,1.824954291805624962e-03,1.064688432961702347e-03,7.434553001075983047e-03,3.400235436856746674e-03,4.805328499060124159e-04,3.876011818647384644e-02,3.635534942150115967e-01,-6.050915718078613281e-01,1.238409616053104401e-02,-2.463982403278350830e-01,6.368514895439147949e-01,1.953946193680167198e-03,5.369450524449348450e-02,6.400935649871826172e-01,2.906837500631809235e-02,-1.259167045354843140e-01,3.084791004657745361e-01,-1.443244051188230515e-02,-9.167588315904140472e-03,1.147322705946862698e-03,2.778635593131184578e-03,8.709879219532012939e-02,7.427175529301166534e-03,1.581517755985260010e-01,-4.008139073848724365e-01,7.695911526679992676e-01,3.250854313373565674e-01,-9.391907453536987305e-01,6.986977458000183105e-01,-3.337615728378295898e-01,-1.518891572952270508e+00,3.638056516647338867e-01,3.142103552818298340e-01,-1.460419178009033203e+00,-5.347545444965362549e-02,-5.011097341775894165e-02,-5.609866976737976074e-02,-1.000000000000000000e+02,1.392682194709777832e-01,-4.406372085213661194e-02,1.313437938690185547e+00
-4.192725196480751038e-02,3.720743581652641296e-02,-1.292905509471893311e-01,3.683147253468632698e-03,1.105263270437717438e-02,-9.999323487281799316e-01,9.467249363660812378e-02,1.596854329109191895e-01,1.524486541748046875e-01,-5.225104838609695435e-02,-7.822424173355102539e-02,6.222319602966308594e-02,2.433084696531295776e-02,-1.845601797103881836e-01,1.282286643981933594e-02,-2.187178283929824829e-02,-7.534784078598022461e-02,1.012130975723266602e-01,-7.645638193935155869e-03,-1.180696208029985428e-02,-7.053818990243598819e-05,3.412672132253646851e-02,1.817965507507324219e-02,2.391294836997985840e-01,1.081575155258178711e-01,-1.887061446905136108e-02,1.992063522338867188e-01,1.880969107151031494e-02,1.115191504359245300e-01,-2.255037873983383179e-01,4.973508790135383606e-02,-1.345223039388656616e-01,-7.814836688339710236e-03,-3.646293282508850098e-02,3.610161691904067993e-02,-1.518190950155258179e-01,-4.774847533553838730e-03,-3.747483715415000916e-02,-5.148674361407756805e-03,8.416513353586196899e-02,-6.547251343727111816e-02,-7.910491824150085449e-01,-5.049893856048583984e-01,-9.009201526641845703e-01,1.358143448829650879e+00,4.895303845405578613e-01,-3.609298467636108398e-01,1.273627638816833496e+00,-7.628858834505081177e-02,-4.134680032730102539e-01,3.624522387981414795e-01,2.663097977638244629e-01,-8.613363504409790039e-01,1.137941718101501465e+00,7.372819632291793823e-02,1.140190362930297852e-01,-1.000000000000000000e+02,1.537225842475891113e-01,4.609103128314018250e-02,3.466866910457611084e-01
-1.352726966142654419e-01,3.398088738322257996e-02,-1.678613722324371338e-01,6.272435188293457031e-03,1.961219869554042816e-02,-9.997879862785339355e-01,1.079787537455558777e-01,1.792445778846740723e-01,1.188890933990478516e-01,-4.078937321901321411e-02,-6.586647033691406250e-02,1.065814495086669922e-02,2.813886851072311401e-02,-1.715924143791198730e-01,-2.914810180664062500e-02,-2.718544751405715942e-02,-7.274818420410156250e-02,7.064664363861083984e-02,9.308450855314731598e-03,2.329360321164131165e-02,1.611325387784745544e-05,-5.546497646719217300e-03,-2.369013242423534393e-02,1.124539971351623535e-01,4.454210028052330017e-02,1.086458787322044373e-01,-1.631705015897750854e-01,3.252505883574485779e-02,3.816420212388038635e-02,-1.473376154899597168e-01,4.373919218778610229e-03,7.153128087520599365e-02,-1.354287713766098022e-01,-1.364186313003301620e-02,2.801965177059173584e-02,-1.119582653045654297e-01,3.568513318896293640e-02,1.124986335635185242e-01,-1.024357843562029302e-04,-1.317521929740905762e-01,-2.492796257138252258e-02,-7.685001194477081299e-02,-2.362008988857269287e-01,-3.612997233867645264e-01,8.262960314750671387e-01,9.851492643356323242e-01,-6.307765841484069824e-01,1.216199636459350586e+00,-8.366780877113342285e-01,-6.103071570396423340e-01,5.346071720123291016e-01,-1.516499072313308716e-01,-1.496443986892700195e+00,1.383998751640319824e+00,3.894498571753501892e-03,-1.091501712799072266e-01,-1.000000000000000000e+02,1.406064629554748535e-01,-3.867453709244728088e-02,6.164810806512832642e-02
-2.487296462059020996e-01,1.217760518193244934e-01,-2.450809031724929810e-01,1.297068409621715546e-02,3.633688390254974365e-02,-9.992554783821105957e-01,1.306863725185394287e-01,2.118671536445617676e-01,6.491017341613769531e-02,-2.104499191045761108e-02,-6.429284811019897461e-02,-3.721487522125244141e-02,3.049477189779281616e-02,-1.467753648757934570e-01,-8.046317100524902344e-02,-3.001692146062850952e-02,-8.572268486022949219e-02,5.337357521057128906e-02,1.077216956764459610e-02,7.461258210241794586e-03,2.779368878691457212e-05,1.457523647695779800e-02,-8.237315341830253601e-03,3.963759541511535645e-02,6.637840718030929565e-02,1.043617725372314453e-01,-1.646301746368408203e-01,5.768866091966629028e-02,1.365112978965044022e-02,-1.518502384424209595e-01,7.342573255300521851e-03,6.981090456247329712e-02,-1.415394991636276245e-01,-9.040883742272853851e-03,-2.653679810464382172e-02,-6.605754047632217407e-02,-3.238815115764737129e-03,-8.826718479394912720e-02,-7.186480797827243805e-05,1.069609895348548889e-01,4.242076352238655090e-02,1.917847096920013428e-01,-6.555287837982177734e-01,-6.450382471084594727e-01,1.816743731498718262e+00,4.179341197013854980e-01,-1.320733129978179932e-01,1.441648006439208984e+00,-4.782516956329345703e-01,-6.996156573295593262e-01,7.307256460189819336e-01,4.958885908126831055e-02,-6.271975040435791016e-01,1.453483700752258301e+00,9.309580177068710327e-02,3.160978853702545166e-02,-1.000000000000000000e+02,2.200837433338165283e-01,6.629797630012035370e-03,-4.013974219560623169e-02
-1.988236755132675171e-01,1.027712821960449219e-01,-2.661747634410858154e-01,2.078980952501296997e-02,5.432052537798881531e-02,-9.983070492744445801e-01,1.546552479267120361e-01,2.405444979667663574e-01,1.914262771606445312e-02,2.027079463005065918e-03,-6.980782747268676758e-02,-7.903110980987548828e-02,2.978881448507308960e-02,-1.249767541885375977e-01,-1.253771781921386719e-01,-3.442587703466415405e-02,-1.097450256347656250e-01,4.834365844726562500e-02,1.595879904925823212e-02,7.093072868883609772e-03,1.814908137021120638e-05,7.727310061454772949e-03,1.257826294749975204e-02,7.488185074180364609e-03,6.023220345377922058e-02,1.074563041329383850e-01,-1.504948139190673828e-01,5.488334968686103821e-02,3.242813050746917725e-03,-1.298974454402923584e-01,-6.676519755274057388e-03,7.008121907711029053e-02,-1.302239745855331421e-01,-1.887008734047412872e-02,-3.988070413470268250e-02,-4.275008663535118103e-02,1.422992069274187088e-02,3.445278853178024292e-02,-1.949095167219638824e-05,-6.996899098157882690e-02,6.602326035499572754e-02,2.280008047819137573e-01,-7.005635499954223633e-01,-6.042588949203491211e-01,2.394456148147583008e+00,3.049386143684387207e-01,2.050909399986267090e-01,1.627757549285888672e+00,1.246163994073867798e-01,-7.437694668769836426e-01,8.345066308975219727e-01,4.230709373950958252e-01,-5.095291137695312500e-01,1.191287040710449219e+00,8.145467191934585571e-02,-8.089976757764816284e-02,-1.000000000000000000e+02,3.052271306514739990e-01,-5.688349530100822449e-02,-1.963918656110763550e-02
-1.276930421590805054e-01,3.957754001021385193e-02,-2.579939961433410645e-01,2.451281808316707611e-02,6.721676886081695557e-02,-9.974369406700134277e-01,1.740203499794006348e-01,2.618879675865173340e-01,-9.127020835876464844e-03,2.317588776350021362e-02,-7.778811454772949219e-02,-1.101151704788208008e-01,2.468924224376678467e-02,-1.036892533302307129e-01,-1.631399393081665039e-01,-4.220605641603469849e-02,-1.307313442230224609e-01,4.376912117004394531e-02,1.892165280878543854e-02,5.824759718962013721e-04,2.815260450006462634e-05,-6.020025350153446198e-03,1.895613223314285278e-02,3.129327204078435898e-03,5.059693008661270142e-02,9.756003320217132568e-02,-1.248330250382423401e-01,4.874429851770401001e-02,-2.150721848011016846e-04,-1.004425212740898132e-01,-1.562738418579101562e-02,7.466050237417221069e-02,-1.155088916420936584e-01,-2.487698011100292206e-02,-2.922314405441284180e-02,-4.085131734609603882e-02,2.970045432448387146e-03,-3.357062488794326782e-02,-1.126395582105033100e-04,-2.208377793431282043e-02,-9.050495922565460205e-03,1.582646518945693970e-01,-9.738662242889404297e-01,-5.840405225753784180e-01,2.877075195312500000e+00,2.072731256484985352e-01,2.924641370773315430e-01,1.524026036262512207e+00,-4.231481626629829407e-02,-8.576632738113403320e-01,9.351083636283874512e-01,3.015698492527008057e-01,-7.131830453872680664e-01,1.204636812210083008e+00,1.032443419098854065e-01,-3.384347259998321533e-02,-1.000000000000000000e+02,3.125860691070556641e-01,-5.057446286082267761e-02,5.668289959430694580e-03
1.309432182461023331e-02,-1.235894393175840378e-02,-2.542800605297088623e-01,2.353243529796600342e-02,7.082623243331909180e-02,-9.972113370895385742e-01,1.850154697895050049e-01,2.726889252662658691e-01,-1.633310317993164062e-02,3.907593712210655212e-02,-8.645957708358764648e-02,-1.310676336288452148e-01,1.294658333063125610e-02,-8.433514833450317383e-02,-1.906843185424804688e-01,-5.577883869409561157e-02,-1.459167003631591797e-01,3.659510612487792969e-02,1.864046044647693634e-02,-2.204675460234284401e-03,2.842588764906395227e-05,-2.319423668086528778e-02,1.607031933963298798e-02,5.561687983572483063e-03,2.498277090489864349e-02,7.361728698015213013e-02,-6.550490111112594604e-02,3.167803958058357239e-02,-2.225777832791209221e-03,-7.740210741758346558e-02,-3.639724105596542358e-02,6.966543197631835938e-02,-8.901761472225189209e-02,-4.430001229047775269e-02,-1.388408243656158447e-02,-5.092370137572288513e-02,-1.603137585334479809e-03,4.217755980789661407e-03,-1.100613735616207123e-05,-4.307363182306289673e-02,-7.470804732292890549e-03,9.164231270551681519e-02,-8.024461269378662109e-01,-4.233584105968475342e-01,2.819248676300048828e+00,3.282351791858673096e-01,4.090633392333984375e-01,1.484800815582275391e+00,3.163777291774749756e-02,-7.320016026496887207e-01,1.198766946792602539e+00,3.729874491691589355e-01,-1.012490510940551758e+00,1.034975290298461914e+00,8.791597932577133179e-02,-6.644207984209060669e-02,-1.000000000000000000e+02,2.795298099517822266e-01,-1.597581431269645691e-02,7.336087524890899658e-03
1.087385118007659912e-01,-4.359706491231918335e-02,-2.549407184123992920e-01,1.949011161923408508e-02,6.529972702264785767e-02,-9.976750612258911133e-01,1.878426969051361084e-01,2.734437584877014160e-01,-4.154086112976074219e-03,5.008897557854652405e-02,-9.613955020904541016e-02,-1.438145637512207031e-01,-5.333587527275085449e-03,-6.913125514984130859e-02,-2.063047885894775391e-01,-7.498229295015335083e-02,-1.582851409912109375e-01,2.912724018096923828e-02,1.646664366126060486e-02,-4.712691530585289001e-03,4.429731416166760027e-05,-2.683595940470695496e-02,1.784303784370422363e-02,4.972819238901138306e-03,9.207524359226226807e-03,4.830093681812286377e-02,-2.972748875617980957e-02,2.290628105401992798e-02,-6.755571346729993820e-03,-5.683505162596702576e-02,-4.885524138808250427e-02,5.973177775740623474e-02,-6.183272227644920349e-02,-5.522723123431205750e-02,-1.086474489420652390e-02,-4.781947657465934753e-02,-3.521420760080218315e-03,-9.383497759699821472e-03,-1.326417550444602966e-04,1.147037651389837265e-02,-1.025244360789656639e-03,5.850210785865783691e-02,-7.351627349853515625e-01,-2.135266363620758057e-01,2.386746883392333984e+00,3.314079642295837402e-01,4.443361759185791016e-01,1.378798723220825195e+00,1.538627594709396362e-02,-7.474005818367004395e-01,1.484455585479736328e+00,2.471940815448760986e-01,-1.292235851287841797e+00,9.180271029472351074e-01,6.633289903402328491e-02,-5.687694251537322998e-02,-1.000000000000000000e+02,2.190965414047241211e-01,1.201372127979993820e-02,3.332067281007766724e-02
1.858463883399963379e-01,-4.628003388643264771e-02,-2.577597498893737793e-01,1.457667723298072815e-02,5.291155353188514709e-02,-9.984928369522094727e-01,1.847940683364868164e-01,2.645900845527648926e-01,2.367460727691650391e-02,5.805801972746849060e-02,-1.076418757438659668e-01,-1.502519845962524414e-01,-2.825424820184707642e-02,-6.033068895339965820e-02,-2.091917991638183594e-01,-9.774587303400039673e-02,-1.720665693283081055e-01,2.526545524597167969e-02,1.288399193435907364e-02,-4.748725797981023788e-03,3.518931771395727992e-05,-1.882599480450153351e-02,2.311160974204540253e-02,8.754713460803031921e-03,-5.646381527185440063e-03,1.534757670015096664e-02,2.001084201037883759e-02,1.645762287080287933e-02,-1.335715968161821365e-02,-4.167626425623893738e-02,-5.910856649279594421e-02,4.402239993214607239e-02,-3.290119022130966187e-02,-6.293609738349914551e-02,-1.813066750764846802e-02,-3.580328077077865601e-02,-5.747319664806127548e-03,3.855730639770627022e-03,-1.376487343804910779e-04,2.745865285396575928e-02,1.169617054983973503e-03,2.242985926568508148e-02,-5.892977714538574219e-01,-1.965889334678649902e-02,1.924779295921325684e+00,2.903266251087188721e-01,4.846771657466888428e-01,1.369965076446533203e+00,1.249038279056549072e-01,-5.583404302597045898e-01,1.716750383377075195e+00,1.971453428268432617e-01,-1.457084774971008301e+00,8.145187497138977051e-01,3.903549164533615112e-02,-4.636181890964508057e-02,-1.000000000000000000e+02,1.700085103511810303e-01,4.798039421439170837e-02,5.119597166776657104e-02
