2.565720748901367188e+01,-2.891201972961425781e-01,8.225812911987304688e+00,-2.308339118957519531e+01,-3.338627815246582031e-01,1.066204643249511719e+01,2.655987548828125000e+01,2.326233673095703125e+01,1.644792556762695312e+01,-2.442004013061523438e+01,2.206985282897949219e+01,1.423789310455322266e+01,-1.211727112531661987e-01,-2.435089945793151855e-01,-3.279580050730146468e-05,8.911558985710144043e-02,6.192964967340230942e-03,1.215683732880279422e-04
3.458924865722656250e+01,-6.570744514465332031e+00,1.477419090270996094e+01,-2.297099685668945312e+01,-3.498457908630371094e+00,3.354071855545043945e+00,3.322537994384765625e+01,1.895845031738281250e+01,2.116554450988769531e+01,-2.372630500793457031e+01,1.991962623596191406e+01,1.214633655548095703e+01,-4.507486224174499512e-01,-1.189775943756103516e+00,-3.339904546737670898e-02,4.945378601551055908e-01,3.193219006061553955e-02,8.837810019031167030e-04
2.767503166198730469e+01,-1.495808887481689453e+01,4.296957015991210938e+01,-9.472925066947937012e-01,-2.034815788269042969e+01,2.837390899658203125e+01,2.122992706298828125e+01,-3.498519134521484375e+01,1.901336288452148438e+01,-1.361553478240966797e+01,-3.098085403442382812e+01,1.379416847229003906e+01,-5.507057309150695801e-01,-2.460706472396850586e+00,-1.000000000000000000e+02,2.244557142257690430e+00,5.694410204887390137e-01,2.766088843345642090e-01
2.712890243530273438e+01,-5.833720207214355469e+00,4.420569896697998047e+00,-2.393994522094726562e+01,8.541072845458984375e+00,-4.598310470581054688e+00,-1.171598243713378906e+01,-3.573626708984375000e+01,1.271749877929687500e+02,-2.811558151245117188e+01,4.770544052124023438e+00,-9.449298858642578125e+00,5.788354277610778809e-01,7.375022172927856445e-01,-1.000000000000000000e+02,1.071930646896362305e+00,-4.895076453685760498e-01,6.786975264549255371e-02
4.600521087646484375e+01,3.217402458190917969e+00,1.980587387084960938e+01,4.015080928802490234e+00,3.783374309539794922e+00,1.617702293395996094e+01,-1.869707489013671875e+01,-1.574520492553710938e+01,1.095596694946289062e+02,7.708943367004394531e+00,-1.613974571228027344e-01,2.754747962951660156e+01,1.401739954948425293e+00,-1.227080702781677246e+00,-1.000000000000000000e+02,-2.090125799179077148e+00,6.122405827045440674e-02,-6.057118177413940430e-01
-2.695807933807373047e+00,-1.141583633422851562e+01,1.815576477050781250e+02,-3.132343769073486328e+00,1.479027748107910156e+01,-8.395038604736328125e+00,3.730633163452148438e+01,-6.775774002075195312e+00,9.458495140075683594e+00,1.182937908172607422e+01,-1.438326835632324219e-01,-2.879848480224609375e+00,5.812451839447021484e-01,-1.640531897544860840e+00,-1.000000000000000000e+02,-2.769653797149658203e-01,4.469444230198860168e-02,1.320939302444458008e+00
-3.771081924438476562e+01,-2.956956481933593750e+01,1.901322479248046875e+02,9.570014953613281250e+00,-1.927914810180664062e+01,-2.163410663604736328e+00,8.841916656494140625e+01,3.326947212219238281e+00,-2.342373657226562500e+01,2.489265918731689453e+00,9.286465644836425781e-01,-1.644240188598632812e+01,5.426194667816162109e-01,-2.251972913742065430e+00,-1.000000000000000000e+02,9.652688503265380859e-01,-3.659373521804809570e-01,-4.258689880371093750e-01
2.924042510986328125e+01,-3.314043045043945312e+01,8.529555511474609375e+01,1.857178211212158203e+00,-3.954118490219116211e-01,1.015091991424560547e+01,-1.754776191711425781e+01,1.260941982269287109e+00,1.243193664550781250e+02,5.374061107635498047e+00,-4.300497531890869141e+00,8.506047248840332031e+00,-1.135364055633544922e+00,-1.141756534576416016e+00,-1.000000000000000000e+02,2.973194122314453125e+00,-7.790595293045043945e-01,-9.741509556770324707e-01
1.348833312988281250e+02,1.007509231567382812e-01,-6.296359252929687500e+01,1.359062290191650391e+01,2.085806369781494141e+00,4.324320316314697266e+00,-8.849945068359375000e+01,-5.784232139587402344e+00,1.896428680419921875e+02,-4.933810234069824219e-01,-4.841864109039306641e+00,1.208391666412353516e+01,1.070793151855468750e+00,3.065222501754760742e-01,-1.000000000000000000e+02,5.964440107345581055e-01,-3.159119784832000732e-01,-1.541145563125610352e+00
-7.318637847900390625e+01,2.763720512390136719e+00,2.375248565673828125e+02,3.877533340454101562e+01,-9.196386337280273438e+00,2.699624633789062500e+01,-1.778651237487792969e+01,2.681064367294311523e+00,8.132514953613281250e+01,5.113752746582031250e+01,-7.497881412506103516e+00,1.022705993652343750e+02,1.244984388351440430e+00,1.165432691574096680e+00,-1.000000000000000000e+02,1.348823666572570801e+00,1.264633774757385254e+00,8.691603690385818481e-02
