-1.387168169021606445e+00,-2.283633804321289062e+01,-4.857908725738525391e+00,-1.131091833114624023e+00,2.176263427734375000e+01,6.000201225280761719e+00,1.912809133529663086e+00,4.421829986572265625e+01,1.317934989929199219e+01,5.965839624404907227e-01,-1.223023414611816406e+00,3.342760801315307617e+00,1.137001663446426392e-01,-5.052440986037254333e-02,-1.191650153486989439e-05,1.276898682117462158e-01,-6.280647963285446167e-02,-3.663928015157580376e-03
-2.849164485931396484e+00,-1.395043182373046875e+01,-4.998470783233642578e+00,-2.010977745056152344e+00,9.905046463012695312e+00,8.131307601928710938e+00,3.079418659210205078e+00,2.148568725585937500e+01,1.495984554290771484e+01,1.782238006591796875e+00,-3.290751457214355469e+00,3.822454452514648438e+00,-1.437490582466125488e-01,-8.223092555999755859e-02,-2.541074718465097249e-05,3.107498586177825928e-01,4.082275927066802979e-02,-6.713849026709794998e-03
-4.566882610321044922e+00,-6.578238677978515625e+01,-1.713801193237304688e+01,2.500448942184448242e+00,1.723011016845703125e+01,9.901094436645507812e+00,-2.033602714538574219e+01,6.020806312561035156e+00,2.006750106811523438e+01,1.952932929992675781e+01,-5.867781066894531250e+01,-1.782609558105468750e+01,-2.268588781356811523e+00,1.943828225135803223e+00,1.122426700592041016e+01,4.193699836730957031e+00,3.234555125236511230e-01,4.887973308563232422e+00
-1.379341793060302734e+01,-5.134542083740234375e+01,-7.740862846374511719e+00,1.337433934211730957e+00,1.527948856353759766e+00,3.941606521606445312e+01,-1.729463768005371094e+01,6.502499389648437500e+01,3.061852645874023438e+01,1.764844131469726562e+01,-9.460903930664062500e+01,-1.253388023376464844e+01,1.369435191154479980e+00,2.520598411560058594e+00,-2.551900863647460938e+00,1.242595911026000977e+00,9.251845479011535645e-01,9.879764556884765625e+00
-1.041039848327636719e+01,-4.775054550170898438e+01,1.074750137329101562e+01,-3.801218414306640625e+01,2.981617450714111328e+00,5.096361541748046875e+01,3.342671394348144531e-01,1.577311897277832031e+01,2.362494659423828125e+01,2.804798316955566406e+01,-8.736472320556640625e+01,2.775972843170166016e+00,-2.467936515808105469e+00,-2.229063272476196289e+00,-3.942007541656494141e+00,-1.945081204175949097e-01,6.442160606384277344e-01,1.275002670288085938e+01
-2.431059837341308594e+01,-9.893712615966796875e+01,2.406745147705078125e+01,-6.131248092651367188e+01,-8.609848022460937500e+00,6.281927490234375000e+01,8.690247535705566406e+00,-2.205809783935546875e+01,-4.095259666442871094e+00,1.509774875640869141e+01,-7.673542022705078125e+01,7.478150367736816406e+00,-2.424653053283691406e+00,-7.115000724792480469e+00,-7.019689083099365234e+00,-1.018573403358459473e+00,1.451276540756225586e-01,1.267464447021484375e+01
-4.448046875000000000e+01,-1.564799041748046875e+02,4.726624298095703125e+01,-6.971077728271484375e+01,-2.614557838439941406e+01,6.148654937744140625e+01,2.912444114685058594e+01,-5.081877517700195312e+01,-2.547822761535644531e+01,3.380559206008911133e+00,-6.801181793212890625e+01,7.122161865234375000e+00,2.034136772155761719e+00,-4.824652194976806641e+00,-4.873178482055664062e+00,6.064691543579101562e-01,5.054653882980346680e-01,1.275044536590576172e+01
-4.433664321899414062e+01,-1.800000000000000000e+02,6.123289489746093750e+01,-4.054296112060546875e+01,-4.831920623779296875e+01,4.049745559692382812e+01,2.321261215209960938e+01,-5.638121414184570312e+01,-3.115648269653320312e+01,7.025207996368408203e+00,-4.122285461425781250e+01,-7.089389801025390625e+00,4.420096397399902344e+00,-3.857272148132324219e+00,-5.975936412811279297e+00,1.333244085311889648e+00,5.695301294326782227e-01,1.267435264587402344e+01
-3.667766952514648438e+01,-1.800000000000000000e+02,7.068042755126953125e+01,-1.318662261962890625e+01,-5.818505859375000000e+01,3.157169532775878906e+01,1.639204788208007812e+01,-5.517923736572265625e+01,-2.910638236999511719e+01,-1.282856225967407227e+00,-5.351696395874023438e+01,-1.930505561828613281e+01,3.832067489624023438e+00,-4.979943752288818359e+00,-4.894105434417724609e+00,1.910723924636840820e+00,9.151677787303924561e-02,1.276967525482177734e+01
-1.828192138671875000e+01,-1.800000000000000000e+02,6.794181823730468750e+01,-2.671873569488525391e-01,-5.245916748046875000e+01,3.778223800659179688e+01,1.202053356170654297e+01,-3.485394668579101562e+01,-1.977759742736816406e+01,-6.773203372955322266e+00,-7.427510833740234375e+01,-3.355338668823242188e+01,3.041276931762695312e+00,-3.042917966842651367e+00,-4.317533493041992188e+00,2.314415931701660156e+00,-6.362121105194091797e-01,1.310747146606445312e+01
