-1.636272370815277100e-01,9.100885987281799316e-01,-1.817222118377685547e+00,1.769312173128128052e-01,8.470778465270996094e-01,-1.782833695411682129e+00,-5.525796487927436829e-02,1.110688328742980957e+00,-1.624439954757690430e+00,-1.786219514906406403e-02,1.116340994834899902e+00,-1.573487758636474609e+00
-1.705518215894699097e-01,9.263650178909301758e-01,-1.840885758399963379e+00,1.854910701513290405e-01,8.724959492683410645e-01,-1.825040698051452637e+00,-1.201284490525722504e-02,1.115898013114929199e+00,-1.544327616691589355e+00,-7.080122083425521851e-02,1.083529710769653320e+00,-1.466766238212585449e+00
-1.768572628498077393e-01,8.502056598663330078e-01,-1.807587623596191406e+00,1.812893897294998169e-01,8.011848330497741699e-01,-1.758298516273498535e+00,-3.123646043241024017e-02,1.181268334388732910e+00,-1.529952049255371094e+00,-3.538089245557785034e-02,1.184638142585754395e+00,-1.479284048080444336e+00
-1.684961467981338501e-01,8.660882711410522461e-01,-1.778354167938232422e+00,2.003181576728820801e-01,7.925695180892944336e-01,-1.769636273384094238e+00,-3.179496619850397110e-03,1.276888132095336914e+00,-1.376927852630615234e+00,-7.596700638532638550e-02,1.175992965698242188e+00,-1.396196365356445312e+00
-1.666777729988098145e-01,8.769598603248596191e-01,-1.763516068458557129e+00,1.865211725234985352e-01,7.961914539337158203e-01,-1.745663046836853027e+00,3.869501501321792603e-02,1.347250461578369141e+00,-1.259403586387634277e+00,-7.354914397001266479e-02,1.250099897384643555e+00,-1.365434527397155762e+00
-1.539286077022552490e-01,9.086619019508361816e-01,-1.751227378845214844e+00,1.617344319820404053e-01,8.127881884574890137e-01,-1.726814627647399902e+00,5.646380037069320679e-02,1.370062947273254395e+00,-1.162267208099365234e+00,-7.114597409963607788e-02,1.277431488037109375e+00,-1.355391383171081543e+00
-1.377012580633163452e-01,9.320204854011535645e-01,-1.713819980621337891e+00,1.283916234970092773e-01,8.236393332481384277e-01,-1.696262121200561523e+00,5.491530150175094604e-02,1.348647952079772949e+00,-1.063579320907592773e+00,-4.759459942579269409e-02,1.258512616157531738e+00,-1.335192799568176270e+00
-1.316973417997360229e-01,9.053401947021484375e-01,-1.657216548919677734e+00,1.206126138567924500e-01,8.063504099845886230e-01,-1.638647198677062988e+00,3.842007368803024292e-02,1.318876862525939941e+00,-1.028722167015075684e+00,-2.092065103352069855e-02,1.229115486145019531e+00,-1.317602753639221191e+00
-1.393005698919296265e-01,8.531410694122314453e-01,-1.601731061935424805e+00,1.234588623046875000e-01,7.830470204353332520e-01,-1.576830148696899414e+00,1.886125840246677399e-02,1.273051500320434570e+00,-1.045910954475402832e+00,1.220113015733659267e-03,1.200848340988159180e+00,-1.300699949264526367e+00
-1.430839300155639648e-01,8.053522706031799316e-01,-1.549173951148986816e+00,1.264746189117431641e-01,7.646723389625549316e-01,-1.523674964904785156e+00,8.901596302166581154e-04,1.221611142158508301e+00,-1.077665567398071289e+00,1.355767808854579926e-02,1.172950267791748047e+00,-1.280047893524169922e+00
-1.445308178663253784e-01,7.585807442665100098e-01,-1.496994018554687500e+00,1.313738226890563965e-01,7.407422065734863281e-01,-1.474218726158142090e+00,-1.503280363976955414e-02,1.171064257621765137e+00,-1.112220525741577148e+00,2.429904602468013763e-02,1.127532958984375000e+00,-1.271244883537292480e+00
-1.438111960887908936e-01,7.157295346260070801e-01,-1.441763162612915039e+00,1.329291760921478271e-01,7.141318917274475098e-01,-1.421600818634033203e+00,-2.218340151011943817e-02,1.122863054275512695e+00,-1.151002883911132812e+00,2.709005586802959442e-02,1.088279008865356445e+00,-1.265128493309020996e+00
-1.372503191232681274e-01,6.779971122741699219e-01,-1.389640688896179199e+00,1.315251737833023071e-01,6.837995052337646484e-01,-1.367943286895751953e+00,-2.889460884034633636e-02,1.073590040206909180e+00,-1.183369874954223633e+00,2.747843228280544281e-02,1.042095661163330078e+00,-1.264516353607177734e+00
-1.200630739331245422e-01,6.419293880462646484e-01,-1.330093979835510254e+00,1.173350438475608826e-01,6.525939702987670898e-01,-1.303632974624633789e+00,-3.929623961448669434e-02,1.016259431838989258e+00,-1.201402187347412109e+00,2.938895486295223236e-02,9.942084550857543945e-01,-1.245340108871459961e+00
-9.457340091466903687e-02,6.345168352127075195e-01,-1.265874266624450684e+00,9.254939854145050049e-02,6.428460478782653809e-01,-1.239324450492858887e+00,-5.190027505159378052e-02,9.402083158493041992e-01,-1.203623771667480469e+00,3.270383924245834351e-02,9.343205690383911133e-01,-1.222129702568054199e+00
-7.235231250524520874e-02,6.470894813537597656e-01,-1.196282982826232910e+00,6.668577343225479126e-02,6.561083793640136719e-01,-1.180597305297851562e+00,-5.876667797565460205e-02,8.680078387260437012e-01,-1.209713459014892578e+00,3.521085530519485474e-02,8.786607384681701660e-01,-1.211044430732727051e+00
-5.560444295406341553e-02,6.713760495185852051e-01,-1.145429730415344238e+00,4.965100064873695374e-02,6.771085858345031738e-01,-1.137727022171020508e+00,-6.460351496934890747e-02,8.228048086166381836e-01,-1.209387063980102539e+00,3.825882077217102051e-02,8.323780894279479980e-01,-1.207982301712036133e+00
-4.446249455213546753e-02,6.950136423110961914e-01,-1.115020513534545898e+00,3.963821008801460266e-02,6.994802355766296387e-01,-1.105642795562744141e+00,-6.770773231983184814e-02,7.969773411750793457e-01,-1.204942703247070312e+00,3.734373301267623901e-02,8.096274733543395996e-01,-1.200827956199645996e+00
-4.172819107770919800e-02,7.025970816612243652e-01,-1.100808143615722656e+00,3.353940695524215698e-02,7.087335586547851562e-01,-1.084052443504333496e+00,-6.904456019401550293e-02,7.746048569679260254e-01,-1.211953043937683105e+00,3.170601278543472290e-02,7.831455469131469727e-01,-1.204084038734436035e+00
-3.715138882398605347e-02,7.013133764266967773e-01,-1.090224027633666992e+00,2.655312232673168182e-02,7.151304483413696289e-01,-1.072994709014892578e+00,-7.048159092664718628e-02,7.546578645706176758e-01,-1.226145863533020020e+00,2.783097140491008759e-02,7.612260580062866211e-01,-1.217398643493652344e+00
-2.978137694299221039e-02,7.054115533828735352e-01,-1.093495130538940430e+00,1.489624194800853729e-02,7.215574383735656738e-01,-1.075236320495605469e+00,-6.907632946968078613e-02,7.430850267410278320e-01,-1.234864234924316406e+00,2.445781789720058441e-02,7.541863322257995605e-01,-1.226814031600952148e+00
-2.108748070895671844e-02,7.108671069145202637e-01,-1.103536605834960938e+00,4.282473120838403702e-03,7.267001867294311523e-01,-1.085156440734863281e+00,-6.590561568737030029e-02,7.354943156242370605e-01,-1.241594076156616211e+00,2.347099594771862030e-02,7.507577538490295410e-01,-1.233156919479370117e+00
-1.638039760291576385e-02,7.146716117858886719e-01,-1.111943602561950684e+00,-2.096952404826879501e-03,7.273570299148559570e-01,-1.090935349464416504e+00,-6.372182071208953857e-02,7.326484322547912598e-01,-1.247617006301879883e+00,2.345523051917552948e-02,7.489231824874877930e-01,-1.236899614334106445e+00
-7.877668365836143494e-03,7.245664000511169434e-01,-1.123403668403625488e+00,-8.457334712147712708e-03,7.373589277267456055e-01,-1.100950837135314941e+00,-5.989716574549674988e-02,7.301428914070129395e-01,-1.246441483497619629e+00,2.355747483670711517e-02,7.496815919876098633e-01,-1.233939290046691895e+00
2.675154712051153183e-03,7.357155680656433105e-01,-1.140792608261108398e+00,-1.976580359041690826e-02,7.417345643043518066e-01,-1.112224221229553223e+00,-5.321992933750152588e-02,7.263139486312866211e-01,-1.247420668601989746e+00,2.183493785560131073e-02,7.475022077560424805e-01,-1.232150316238403320e+00
1.381346024572849274e-02,7.413512468338012695e-01,-1.154116272926330566e+00,-2.735004760324954987e-02,7.418198585510253906e-01,-1.119867563247680664e+00,-4.749018698930740356e-02,7.225664258003234863e-01,-1.249419450759887695e+00,2.258676104247570038e-02,7.462793588638305664e-01,-1.233994841575622559e+00
2.668612636625766754e-02,7.444874048233032227e-01,-1.164125561714172363e+00,-3.632637113332748413e-02,7.401084303855895996e-01,-1.126387834548950195e+00,-4.098129644989967346e-02,7.182328104972839355e-01,-1.250239372253417969e+00,2.494365535676479340e-02,7.445759773254394531e-01,-1.236032605171203613e+00
3.878130763769149780e-02,7.436309456825256348e-01,-1.169734597206115723e+00,-4.442439228296279907e-02,7.362644672393798828e-01,-1.133638858795166016e+00,-3.327734023332595825e-02,7.139497399330139160e-01,-1.250863671302795410e+00,2.945258282124996185e-02,7.422034740447998047e-01,-1.240718603134155273e+00
4.916413873434066772e-02,7.476127743721008301e-01,-1.173989653587341309e+00,-5.180523544549942017e-02,7.366084456443786621e-01,-1.135178923606872559e+00,-2.877829037606716156e-02,7.118903994560241699e-01,-1.248232483863830566e+00,3.204488009214401245e-02,7.424468398094177246e-01,-1.237876176834106445e+00
5.882710963487625122e-02,7.509626746177673340e-01,-1.174271345138549805e+00,-6.119365245103836060e-02,7.397924065589904785e-01,-1.142956614494323730e+00,-2.095905505120754242e-02,7.099511623382568359e-01,-1.241760492324829102e+00,3.758718445897102356e-02,7.418935298919677734e-01,-1.235327720642089844e+00
6.755992025136947632e-02,7.542220354080200195e-01,-1.174195408821105957e+00,-6.920782476663589478e-02,7.426581382751464844e-01,-1.146600008010864258e+00,-1.604858599603176117e-02,7.082484960556030273e-01,-1.235204935073852539e+00,4.159572347998619080e-02,7.425805926322937012e-01,-1.230930924415588379e+00
7.494906336069107056e-02,7.598465681076049805e-01,-1.175739169120788574e+00,-7.745652645826339722e-02,7.461059689521789551e-01,-1.146047353744506836e+00,-1.391468010842800140e-02,7.085982561111450195e-01,-1.228852629661560059e+00,4.346734285354614258e-02,7.438076138496398926e-01,-1.222787261009216309e+00
7.839616388082504272e-02,7.653415203094482422e-01,-1.176385164260864258e+00,-8.611055463552474976e-02,7.485771775245666504e-01,-1.144080877304077148e+00,-1.302975974977016449e-02,7.104923725128173828e-01,-1.223594427108764648e+00,4.390931501984596252e-02,7.434353232383728027e-01,-1.214142322540283203e+00
8.358060568571090698e-02,7.742533683776855469e-01,-1.178477644920349121e+00,-9.490116685628890991e-02,7.563475966453552246e-01,-1.145627617835998535e+00,-1.128857396543025970e-02,7.123287916183471680e-01,-1.214388966560363770e+00,4.616326466202735901e-02,7.451652884483337402e-01,-1.202526330947875977e+00
8.978847414255142212e-02,7.817747592926025391e-01,-1.175703048706054688e+00,-1.028304472565650940e-01,7.672020792961120605e-01,-1.154514670372009277e+00,-5.167386028915643692e-03,7.122142910957336426e-01,-1.200385808944702148e+00,5.302038043737411499e-02,7.477470040321350098e-01,-1.194014906883239746e+00
9.609525650739669800e-02,7.805356979370117188e-01,-1.177278161048889160e+00,-1.039986088871955872e-01,7.670431733131408691e-01,-1.155071020126342773e+00,-3.640791866928339005e-03,7.084676027297973633e-01,-1.195990443229675293e+00,5.535764992237091064e-02,7.483869791030883789e-01,-1.190770864486694336e+00
1.014837250113487244e-01,7.786376476287841797e-01,-1.181551814079284668e+00,-1.033530607819557190e-01,7.645138502120971680e-01,-1.151724457740783691e+00,-4.652372095733880997e-03,7.061913609504699707e-01,-1.196269750595092773e+00,5.548528581857681274e-02,7.493377327919006348e-01,-1.187997698783874512e+00
1.056768074631690979e-01,7.766664624214172363e-01,-1.185813188552856445e+00,-1.014976873993873596e-01,7.615633010864257812e-01,-1.147279381752014160e+00,-6.527623627334833145e-03,7.048733234405517578e-01,-1.198199272155761719e+00,5.476481467485427856e-02,7.508835196495056152e-01,-1.186163187026977539e+00
1.071867272257804871e-01,7.761870622634887695e-01,-1.186517477035522461e+00,-1.026218757033348083e-01,7.609990835189819336e-01,-1.146435022354125977e+00,-6.847000215202569962e-03,7.046967148780822754e-01,-1.198521494865417480e+00,5.497499555349349976e-02,7.510111331939697266e-01,-1.185007095336914062e+00
1.073436662554740906e-01,7.780873775482177734e-01,-1.184496879577636719e+00,-1.057975515723228455e-01,7.637352347373962402e-01,-1.149135470390319824e+00,-5.403360817581415176e-03,7.052502036094665527e-01,-1.195773839950561523e+00,5.664627999067306519e-02,7.508592009544372559e-01,-1.183623313903808594e+00
