-1.648432165384292603e-01,9.091520309448242188e-01,-1.817744135856628418e+00,1.765214353799819946e-01,8.472980260848999023e-01,-1.782834172248840332e+00,-5.526633933186531067e-02,1.108467340469360352e+00,-1.626095533370971680e+00,-1.727821119129657745e-02,1.117522001266479492e+00,-1.575155496597290039e+00
-1.704461276531219482e-01,9.258627295494079590e-01,-1.841580390930175781e+00,1.855082213878631592e-01,8.718669414520263672e-01,-1.825856804847717285e+00,-1.246624253690242767e-02,1.114804744720458984e+00,-1.545906662940979004e+00,-7.097079604864120483e-02,1.082238674163818359e+00,-1.468378543853759766e+00
-1.675965040922164917e-01,8.465844988822937012e-01,-1.795874834060668945e+00,1.924210488796234131e-01,7.905691266059875488e-01,-1.762086868286132812e+00,-3.501947969198226929e-02,1.194113612174987793e+00,-1.511258125305175781e+00,-4.597770422697067261e-02,1.146346569061279297e+00,-1.472113132476806641e+00
-1.671939790248870850e-01,8.543140292167663574e-01,-1.778496384620666504e+00,2.057386338710784912e-01,7.814577221870422363e-01,-1.767322301864624023e+00,-1.320896111428737640e-02,1.288447260856628418e+00,-1.384700536727905273e+00,-7.106380909681320190e-02,1.179027557373046875e+00,-1.403652429580688477e+00
-1.606293916702270508e-01,8.747695684432983398e-01,-1.757246375083923340e+00,1.941192299127578735e-01,7.861427664756774902e-01,-1.745282173156738281e+00,2.902699448168277740e-02,1.364521265029907227e+00,-1.249056100845336914e+00,-7.737603038549423218e-02,1.241661429405212402e+00,-1.366823911666870117e+00
-1.500381380319595337e-01,9.065883159637451172e-01,-1.744811773300170898e+00,1.644313782453536987e-01,8.075391054153442383e-01,-1.725284099578857422e+00,5.208896845579147339e-02,1.371927499771118164e+00,-1.150828003883361816e+00,-6.972797960042953491e-02,1.262446045875549316e+00,-1.354683041572570801e+00
-1.349144130945205688e-01,9.262984991073608398e-01,-1.707975745201110840e+00,1.284566372632980347e-01,8.158733844757080078e-01,-1.692028760910034180e+00,5.000417679548263550e-02,1.363536119461059570e+00,-1.047839760780334473e+00,-4.362940043210983276e-02,1.264242529869079590e+00,-1.323541760444641113e+00
-1.302091479301452637e-01,8.986527919769287109e-01,-1.649615406990051270e+00,1.205365881323814392e-01,7.970107793807983398e-01,-1.631891250610351562e+00,3.443924337625503540e-02,1.340942502021789551e+00,-1.003485798835754395e+00,-1.697660423815250397e-02,1.242566704750061035e+00,-1.300401806831359863e+00
-1.339833736419677734e-01,8.544653654098510742e-01,-1.594442605972290039e+00,1.229460537433624268e-01,7.725862264633178711e-01,-1.577705860137939453e+00,1.622110046446323395e-02,1.311363458633422852e+00,-1.001967668533325195e+00,4.669754300266504288e-03,1.217986822128295898e+00,-1.287271976470947266e+00
-1.353500336408615112e-01,8.092359900474548340e-01,-1.535392165184020996e+00,1.246999800205230713e-01,7.488988041877746582e-01,-1.523049950599670410e+00,-3.243944142013788223e-03,1.267061948776245117e+00,-1.014566421508789062e+00,2.338363043963909149e-02,1.181970119476318359e+00,-1.271119832992553711e+00
