-1.331580337136983871e-03,2.929476788267493248e-03,-4.261057358235120773e-03,-1.061090081930160522e-01,-9.683876298367977142e-03,-9.943079352378845215e-01,-6.002626568078994751e-02,4.968009591102600098e-01,-1.294429779052734375e+00,6.571844965219497681e-02,5.102139115333557129e-01,-1.297036170959472656e+00,2.080864012241363525e-01,5.261041522026062012e-01,-1.309895038604736328e+00,-1.918878853321075439e-01,5.327190756797790527e-01,-1.310969352722167969e+00,-1.937761990120634437e-04,1.937761902809143066e-03,-1.314308145083487034e-03,1.937761902809143066e-03,1.937761990120634437e-04,1.516509335488080978e-03,-2.325314329937100410e-03,-7.751047960482537746e-04,-3.033018729183822870e-04,3.487971378490328789e-03,-3.100419184193015099e-03,-1.011006170301698148e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.929476788267493248e-03,1.331580337136983871e-03,-1.065264339558780193e-03,-1.059897840023040771e-01,-9.715466760098934174e-03,-9.943206310272216797e-01,-5.999598652124404907e-02,4.968009591102600098e-01,-1.294414043426513672e+00,6.568817049264907837e-02,5.102139115333557129e-01,-1.297051906585693359e+00,2.081166803836822510e-01,5.261041522026062012e-01,-1.309895038604736328e+00,-1.919181644916534424e-01,5.327493548393249512e-01,-1.310969352722167969e+00,2.906643087044358253e-03,-9.688809514045715332e-04,0.000000000000000000e+00,1.937761990120634437e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.162657164968550205e-03,-9.688809514045715332e-04,1.011006170301698148e-04,-3.681747708469629288e-03,1.937761990120634437e-04,9.099055896513164043e-04,3.077085912227630615e-01,1.892689913511276245e-01,-1.133589863777160645e+00,-2.543389201164245605e-01,4.451554417610168457e-01,-1.272780179977416992e+00,-4.722121655941009521e-01,1.268763184547424316e+00,-2.964173555374145508e-01,1.785876899957656860e-01,1.247634291648864746e+00,-4.974178075790405273e-01
-4.048004373908042908e-02,1.928128451108932495e-01,-1.917475834488868713e-02,-1.013107076287269592e-01,-1.149172522127628326e-02,-9.947891235351562500e-01,-1.875797472894191742e-02,4.288582205772399902e-01,-1.247117757797241211e+00,3.080848418176174164e-02,4.513241648674011230e-01,-1.238176584243774414e+00,1.845910251140594482e-01,5.014279484748840332e-01,-1.246580600738525391e+00,-1.809577047824859619e-01,5.085577368736267090e-01,-1.248034000396728516e+00,2.364069521427154541e-01,-3.553855121135711670e-01,2.237356901168823242e-01,-2.243928462266921997e-01,-3.391083180904388428e-01,2.371820658445358276e-01,-1.937761902809143066e-03,-1.321553736925125122e-01,2.404172718524932861e-01,-5.716397985816001892e-02,-1.228541061282157898e-01,1.569081693887710571e-01,3.433063626289367676e-01,2.876267135143280029e-01,-1.302686572074890137e+00,-2.804141044616699219e-01,5.067719221115112305e-01,-1.364641070365905762e+00,-6.842956542968750000e-01,1.131926655769348145e+00,1.336495727300643921e-01,3.515511155128479004e-01,1.269564270973205566e+00,-1.745867282152175903e-01
1.182443425059318542e-01,4.900215864181518555e-01,9.321062825620174408e-03,-7.471034675836563110e-02,-2.134770341217517853e-02,-9.969775080680847168e-01,1.107087358832359314e-01,3.223115801811218262e-01,-1.168085575103759766e+00,-1.046229228377342224e-01,3.481988310813903809e-01,-1.186267852783203125e+00,1.882546246051788330e-01,4.307299256324768066e-01,-1.213106870651245117e+00,-2.080864012241363525e-01,4.365879893302917480e-01,-1.217688083648681641e+00,3.927843272686004639e-01,-3.424025475978851318e-01,2.614462077617645264e-01,-4.359964430332183838e-01,-2.958962619304656982e-01,1.861262470483779907e-01,-7.072831690311431885e-02,-1.978455036878585815e-01,1.776338070631027222e-01,1.220790110528469086e-02,-1.811807304620742798e-01,1.979550123214721680e-01,3.335812091827392578e-01,-3.118394128978252411e-02,-1.032551765441894531e+00,-3.010738193988800049e-01,1.817128062248229980e-01,-1.245132446289062500e+00,-5.467696189880371094e-01,1.601492643356323242e+00,5.791805684566497803e-02,2.549579143524169922e-01,1.622559428215026855e+00,-1.304767280817031860e-01
1.054611653089523315e-01,4.617920815944671631e-01,-8.788430131971836090e-03,-3.913928568363189697e-02,-3.467851504683494568e-02,-9.986321330070495605e-01,2.427793443202972412e-01,1.665942221879959106e-01,-1.036228179931640625e+00,-2.514386773109436035e-01,2.207607775926589966e-01,-1.068675041198730469e+00,1.549796164035797119e-01,3.458922505378723145e-01,-1.122353315353393555e+00,-1.995783746242523193e-01,3.612877726554870605e-01,-1.139414072036743164e+00,2.672173678874969482e-01,-4.009229838848114014e-01,2.586154043674468994e-01,-2.637294232845306396e-01,-3.168240785598754883e-01,1.971462219953536987e-01,-6.898432224988937378e-02,-2.030774354934692383e-01,1.645918190479278564e-01,6.239593029022216797e-02,-1.410690695047378540e-01,1.586268693208694458e-01,3.672031462192535400e-01,7.762934267520904541e-02,-1.135080575942993164e+00,-2.950610518455505371e-01,3.539956212043762207e-01,-1.150655388832092285e+00,-6.989028453826904297e-01,1.398050785064697266e+00,4.862568974494934082e-01,4.607008695602416992e-01,1.744710803031921387e+00,5.488944649696350098e-01
2.636529132723808289e-02,4.261057376861572266e-01,5.060005467385053635e-03,-2.943704836070537567e-03,-4.276852309703826904e-02,-9.990812540054321289e-01,3.102376163005828857e-01,2.201903983950614929e-02,-9.271185398101806641e-01,-3.121451139450073242e-01,1.030720025300979614e-01,-9.868626594543457031e-01,1.277903616428375244e-01,2.814313769340515137e-01,-1.039450883865356445e+00,-1.710266768932342529e-01,3.107544779777526855e-01,-1.069560050964355469e+00,9.320634603500366211e-02,-3.559668958187103271e-01,2.490108311176300049e-01,-7.712292671203613281e-02,-2.490024119615554810e-01,2.035155594348907471e-01,-6.045817211270332336e-02,-1.377748697996139526e-01,2.343512326478958130e-01,6.917809695005416870e-02,-1.071582362055778503e-01,1.992693394422531128e-01,3.831897079944610596e-01,-1.061891019344329834e-01,-9.457684755325317383e-01,-2.713937163352966309e-01,1.962111741304397583e-01,-1.021836876869201660e+00,-6.686428785324096680e-01,1.827081084251403809e+00,4.810389280319213867e-01,4.922677874565124512e-01,2.226768493652343750e+00,8.479889631271362305e-01
2.663160860538482666e-02,2.692455649375915527e-01,2.290318347513675690e-02,2.612935192883014679e-02,-4.645790904760360718e-02,-9.985792040824890137e-01,3.193208873271942139e-01,-7.656459510326385498e-02,-8.466961383819580078e-01,-3.188364505767822266e-01,2.377517148852348328e-02,-9.258389472961425781e-01,1.174354776740074158e-01,2.328359633684158325e-01,-9.517934322357177734e-01,-1.552823483943939209e-01,2.745124697685241699e-01,-9.851093292236328125e-01,-1.802118681371212006e-02,-1.668413132429122925e-01,1.625698059797286987e-01,3.274817764759063721e-02,-1.356433480978012085e-01,1.549872606992721558e-01,-8.913705125451087952e-03,-9.708187729120254517e-02,2.444612979888916016e-01,2.131538093090057373e-02,-7.053453475236892700e-02,2.315204441547393799e-01,2.369830459356307983e-01,1.131510287523269653e-01,-9.304852485656738281e-01,-2.073856592178344727e-01,4.917402863502502441e-01,-1.041056036949157715e+00,-7.123569250106811523e-01,1.886538863182067871e+00,5.976492166519165039e-01,6.516621112823486328e-01,2.247544527053833008e+00,1.360632419586181641e+00
-6.098638102412223816e-02,1.832254678010940552e-01,2.716423943638801575e-02,4.101271182298660278e-02,-4.393663629889488220e-02,-9.981928467750549316e-01,2.982175052165985107e-01,-1.184989660978317261e-01,-7.901904582977294922e-01,-2.924950122833251953e-01,-8.440184406936168671e-03,-8.775317668914794922e-01,1.208871230483055115e-01,2.013170272111892700e-01,-8.547368049621582031e-01,-1.484396755695343018e-01,2.530454993247985840e-01,-8.902010917663574219e-01,-8.739306032657623291e-02,-7.130964100360870361e-02,1.140414997935295105e-01,9.746942669153213501e-02,-6.995320320129394531e-02,1.392155587673187256e-01,1.550209522247314453e-02,-5.212579295039176941e-02,2.380919754505157471e-01,1.550209522247314453e-02,-4.689383879303932190e-02,2.414282858371734619e-01,1.116912364959716797e-01,8.993619680404663086e-02,-7.975747585296630859e-01,-1.405003368854522705e-01,5.218562483787536621e-01,-8.584362268447875977e-01,-5.938473939895629883e-01,1.811323523521423340e+00,6.475626230239868164e-01,6.132726669311523438e-01,2.192313432693481445e+00,1.714706897735595703e+00
-1.419464647769927979e-01,1.038632690906524658e-01,1.970738917589187622e-02,5.178907513618469238e-02,-3.564974665641784668e-02,-9.980219006538391113e-01,2.649727761745452881e-01,-1.466570943593978882e-01,-7.365756034851074219e-01,-2.541939318180084229e-01,-3.814249113202095032e-02,-8.074090480804443359e-01,1.309089958667755127e-01,1.848158389329910278e-01,-7.580435276031494141e-01,-1.444127261638641357e-01,2.392086535692214966e-01,-7.863202095031738281e-01,-7.460383325815200806e-02,-6.685278564691543579e-02,1.671193242073059082e-01,9.223746508359909058e-02,-6.181460618972778320e-02,1.954275071620941162e-01,2.829132415354251862e-02,-2.770999446511268616e-02,2.412260770797729492e-01,1.259545236825942993e-02,-2.364069595932960510e-02,2.702419757843017578e-01,7.607793807983398438e-02,3.514602780342102051e-02,-5.673738718032836914e-01,-1.256787478923797607e-01,4.319302141666412354e-01,-6.404373645782470703e-01,-4.880821704864501953e-01,1.705280423164367676e+00,7.164154052734375000e-01,5.587091445922851562e-01,2.067469835281372070e+00,1.863258957862854004e+00
-1.278317123651504517e-01,4.021372646093368530e-02,2.929476834833621979e-02,5.657697468996047974e-02,-2.486992441117763519e-02,-9.980890154838562012e-01,2.448382079601287842e-01,-1.704249829053878784e-01,-6.677639484405517578e-01,-2.236742079257965088e-01,-6.203143671154975891e-02,-7.310624122619628906e-01,1.427172124385833740e-01,1.725231558084487915e-01,-6.619348526000976562e-01,-1.441402137279510498e-01,2.294897586107254028e-01,-6.777634620666503906e-01,-4.495607689023017883e-02,-5.038180947303771973e-02,1.991682350635528564e-01,7.208474725484848022e-02,-5.832663178443908691e-02,2.209048569202423096e-01,1.375810988247394562e-02,-3.081041574478149414e-02,2.524482607841491699e-01,-3.875523980241268873e-04,-3.371705859899520874e-02,2.985501289367675781e-01,8.622808754444122314e-02,-4.897612333297729492e-02,-3.150381445884704590e-01,-1.529572010040283203e-01,2.301516681909561157e-01,-4.201002120971679688e-01,-4.036505818367004395e-01,1.605252146720886230e+00,8.101156949996948242e-01,4.822541475296020508e-01,1.885235428810119629e+00,1.795104026794433594e+00
