7.295035291463136673e-03,-1.077311784029006958e-01,8.777771890163421631e-02
7.304746657609939575e-03,-1.077920570969581604e-01,8.779359608888626099e-02
9.970348328351974487e-03,-1.001221016049385071e-01,8.772511780261993408e-02
1.970763504505157471e-02,-7.048107683658599854e-02,8.721142262220382690e-02
3.037287667393684387e-02,-3.664310649037361145e-02,8.777503669261932373e-02
4.023314267396926880e-02,3.681275702547281981e-04,8.983686566352844238e-02
4.552197083830833435e-02,3.132956475019454956e-02,9.424859285354614258e-02
4.312046989798545837e-02,4.582386836409568787e-02,9.732039272785186768e-02
3.707446530461311340e-02,5.157063528895378113e-02,1.001733765006065369e-01
3.102108463644981384e-02,5.040211603045463562e-02,1.026106104254722595e-01
2.362929284572601318e-02,4.321030154824256897e-02,1.053754016757011414e-01
1.523508038371801376e-02,3.107184357941150665e-02,1.080351620912551880e-01
8.102660998702049255e-03,1.729075238108634949e-02,1.105434298515319824e-01
2.931630471721291542e-03,2.823379822075366974e-03,1.124050021171569824e-01
-2.507864730432629585e-03,-1.521659083664417267e-02,1.145336106419563293e-01
-5.674631334841251373e-03,-2.960747852921485901e-02,1.159652099013328552e-01
-6.383040454238653183e-03,-4.376199841499328613e-02,1.173244938254356384e-01
-3.854605136439204216e-03,-5.553200095891952515e-02,1.179513484239578247e-01
1.268931664526462555e-03,-6.964275985956192017e-02,1.181906238198280334e-01
4.619617946445941925e-03,-7.742108404636383057e-02,1.185555085539817810e-01
7.425229996442794800e-03,-8.215783536434173584e-02,1.191038265824317932e-01
9.759303182363510132e-03,-8.270267397165298462e-02,1.197711825370788574e-01
1.024402212351560593e-02,-7.919083535671234131e-02,1.202395483851432800e-01
9.194505400955677032e-03,-7.480800896883010864e-02,1.204160526394844055e-01
9.002778679132461548e-03,-7.028002291917800903e-02,1.205238774418830872e-01
8.582814596593379974e-03,-6.287891417741775513e-02,1.206949278712272644e-01
7.676990702748298645e-03,-5.328493192791938782e-02,1.205649524927139282e-01
8.062530308961868286e-03,-4.286783933639526367e-02,1.201392263174057007e-01
7.980637252330780029e-03,-3.148882463574409485e-02,1.199670135974884033e-01
7.581244222819805145e-03,-2.175311557948589325e-02,1.197704821825027466e-01
6.971846334636211395e-03,-1.248650066554546356e-02,1.195570304989814758e-01
6.294215563684701920e-03,-5.223601125180721283e-03,1.187326759099960327e-01
4.934452008455991745e-03,-4.778414149768650532e-04,1.173583418130874634e-01
3.214558819308876991e-03,2.642421284690499306e-03,1.158067882061004639e-01
2.933483105152845383e-03,3.977810963988304138e-03,1.145080924034118652e-01
3.490182803943753242e-03,4.509478341788053513e-03,1.139085590839385986e-01
2.853511832654476166e-03,6.307077128440141678e-03,1.147960275411605835e-01
1.904041040688753128e-03,7.921842858195304871e-03,1.167158782482147217e-01
2.191351493820548058e-03,9.093258529901504517e-03,1.193765848875045776e-01
2.286544069647789001e-03,9.785312227904796600e-03,1.216313540935516357e-01
2.080530626699328423e-03,1.009651273488998413e-02,1.228607222437858582e-01
2.166748512536287308e-03,1.030568499118089676e-02,1.225497499108314514e-01
2.095302334055304527e-03,1.044697780162096024e-02,1.216008514165878296e-01
1.972869504243135452e-03,1.074211299419403076e-02,1.208772137761116028e-01
1.866862410679459572e-03,1.119247917085886002e-02,1.208347529172897339e-01
1.877590548247098923e-03,1.144333183765411377e-02,1.213339641690254211e-01
1.783520914614200592e-03,1.174708362668752670e-02,1.220774576067924500e-01
1.722059096209704876e-03,1.209183409810066223e-02,1.226300597190856934e-01
1.662058290094137192e-03,1.245618797838687897e-02,1.228948906064033508e-01
1.631766674108803272e-03,1.265357062220573425e-02,1.228634417057037354e-01
1.599722774699330330e-03,1.280674058943986893e-02,1.225279197096824646e-01
1.691129291430115700e-03,1.298726163804531097e-02,1.222031638026237488e-01
1.587405218742787838e-03,1.302879676222801208e-02,1.222800984978675842e-01
1.766958041116595268e-03,1.317916624248027802e-02,1.227665841579437256e-01
1.722271321341395378e-03,1.305688731372356415e-02,1.235646307468414307e-01
1.642016577534377575e-03,1.288349181413650513e-02,1.240764632821083069e-01
1.563503057695925236e-03,1.252375636249780655e-02,1.242998763918876648e-01
1.628547091968357563e-03,1.228516269475221634e-02,1.244403570890426636e-01
1.539679244160652161e-03,1.192262489348649979e-02,1.246508583426475525e-01
1.575748901814222336e-03,1.139561180025339127e-02,1.248235255479812622e-01
1.781353959813714027e-03,1.075504533946514130e-02,1.247623711824417114e-01
1.708789379335939884e-03,9.966117329895496368e-03,1.247132197022438049e-01
1.672944636084139347e-03,9.127582423388957977e-03,1.249147504568099976e-01
1.590211642906069756e-03,8.844991214573383331e-03,1.251668930053710938e-01
1.642581890337169170e-03,8.990623988211154938e-03,1.252703070640563965e-01
1.638200366869568825e-03,9.127985686063766479e-03,1.251316070556640625e-01
1.608162187039852142e-03,9.222635999321937561e-03,1.249369308352470398e-01
1.633698353543877602e-03,9.154169820249080658e-03,1.249915286898612976e-01
1.671001547947525978e-03,9.141455404460430145e-03,1.252130419015884399e-01
1.758676371537148952e-03,9.246344678103923798e-03,1.254125088453292847e-01
1.905586919747292995e-03,9.217307902872562408e-03,1.254199594259262085e-01
1.994631486013531685e-03,9.145835414528846741e-03,1.255176961421966553e-01
2.118557225912809372e-03,9.269749745726585388e-03,1.257261186838150024e-01
2.223423216491937637e-03,9.251526556909084320e-03,1.258624643087387085e-01
2.262253779917955399e-03,9.263832122087478638e-03,1.257500797510147095e-01
2.305989153683185577e-03,9.295728057622909546e-03,1.255288869142532349e-01
2.373207360506057739e-03,9.264431893825531006e-03,1.254516243934631348e-01
2.456241287291049957e-03,9.246964007616043091e-03,1.256079226732254028e-01
2.538119442760944366e-03,9.284661151468753815e-03,1.256978660821914673e-01
2.565325936302542686e-03,9.277317672967910767e-03,1.255900561809539795e-01
2.606970723718404770e-03,9.336422197520732880e-03,1.254909038543701172e-01
2.709605265408754349e-03,9.361998178064823151e-03,1.255859881639480591e-01
2.855648985132575035e-03,9.381847456097602844e-03,1.257541179656982422e-01
2.937093609943985939e-03,9.412209503352642059e-03,1.257922500371932983e-01
2.920919563621282578e-03,9.429804049432277679e-03,1.256316900253295898e-01
3.018741495907306671e-03,9.460540488362312317e-03,1.255871802568435669e-01
3.044702112674713135e-03,9.434807114303112030e-03,1.257719844579696655e-01
3.086861455813050270e-03,9.503791108727455139e-03,1.259013712406158447e-01
3.068923950195312500e-03,9.573372080922126770e-03,1.257802546024322510e-01
3.122738329693675041e-03,9.555947035551071167e-03,1.255889534950256348e-01
3.154892241582274437e-03,9.567377157509326935e-03,1.256576478481292725e-01
3.158797044306993484e-03,9.562104009091854095e-03,1.258643269538879395e-01
3.230620874091982841e-03,9.627511724829673767e-03,1.258852779865264893e-01
3.262303536757826805e-03,9.612973779439926147e-03,1.257119327783584595e-01
3.294131485745310783e-03,9.580424055457115173e-03,1.257388889789581299e-01
3.356062108650803566e-03,9.584942832589149475e-03,1.259287744760513306e-01
3.377669490873813629e-03,9.553999640047550201e-03,1.260663121938705444e-01
3.371334169059991837e-03,9.605307132005691528e-03,1.259199529886245728e-01
3.404586110264062881e-03,9.601592086255550385e-03,1.257790178060531616e-01
3.418159671127796173e-03,9.627495892345905304e-03,1.258634775876998901e-01
3.458719234913587570e-03,9.663121774792671204e-03,1.260467469692230225e-01
3.486811649054288864e-03,9.686469100415706635e-03,1.260175257921218872e-01
3.476900048553943634e-03,9.723803028464317322e-03,1.257821619510650635e-01
3.446250921115279198e-03,9.809177368879318237e-03,1.257741600275039673e-01
3.480626037344336510e-03,9.797308593988418579e-03,1.260103136301040649e-01
3.482893342152237892e-03,9.827319532632827759e-03,1.261090934276580811e-01
3.499836893752217293e-03,9.859888814389705658e-03,1.259868144989013672e-01
3.515908960253000259e-03,9.825979359447956085e-03,1.258182227611541748e-01
3.544501028954982758e-03,9.867482818663120270e-03,1.259516328573226929e-01
3.519787685945630074e-03,9.876018390059471130e-03,1.261630058288574219e-01
3.502035513520240784e-03,9.899783879518508911e-03,1.260644793510437012e-01
3.564399667084217072e-03,9.901264682412147522e-03,1.258815228939056396e-01
3.606452606618404388e-03,9.904050268232822418e-03,1.259259879589080811e-01
3.655449254438281059e-03,9.899036958813667297e-03,1.262249350547790527e-01
3.708300646394491196e-03,9.842195548117160797e-03,1.262419223785400391e-01
3.688460681587457657e-03,9.918725118041038513e-03,1.260387152433395386e-01
3.689434379339218140e-03,9.963707067072391510e-03,1.259941607713699341e-01
3.713222453370690346e-03,9.912368841469287872e-03,1.261779069900512695e-01
3.736979328095912933e-03,9.926473721861839294e-03,1.263206899166107178e-01
3.655613400042057037e-03,9.989875368773937225e-03,1.261486709117889404e-01
3.613348817452788353e-03,1.001526322215795517e-02,1.259984672069549561e-01
3.602619515731930733e-03,9.959552437067031860e-03,1.261614412069320679e-01
3.511439543217420578e-03,9.943514131009578705e-03,1.263113468885421753e-01
3.546445164829492569e-03,1.003552880138158798e-02,1.261965632438659668e-01
3.514946438372135162e-03,1.001403015106916428e-02,1.260895878076553345e-01
3.397453110665082932e-03,1.007759105414152145e-02,1.261311024427413940e-01
3.360539441928267479e-03,1.008487213402986526e-02,1.262641549110412598e-01
3.299494041129946709e-03,1.012749318033456802e-02,1.261924505233764648e-01
3.274918999522924423e-03,1.024561468511819839e-02,1.260310858488082886e-01
3.242712700739502907e-03,1.030516717582941055e-02,1.259345263242721558e-01
3.226336324587464333e-03,1.017415616661310196e-02,1.259560436010360718e-01
3.268420230597257614e-03,1.011157222092151642e-02,1.259491145610809326e-01
3.240607678890228271e-03,9.999956004321575165e-03,1.258266866207122803e-01
3.408301621675491333e-03,1.003899518400430679e-02,1.257402449846267700e-01
3.438823856413364410e-03,1.008223649114370346e-02,1.259839683771133423e-01
3.565575229004025459e-03,1.007102988660335541e-02,1.261922419071197510e-01
3.675442887470126152e-03,1.021850667893886566e-02,1.260948330163955688e-01
3.715196624398231506e-03,1.020673010498285294e-02,1.259205937385559082e-01
3.852410474792122841e-03,1.009431201964616776e-02,1.259939074516296387e-01
3.876712871715426445e-03,1.006176881492137909e-02,1.262880116701126099e-01
3.946133889257907867e-03,1.003440655767917633e-02,1.264264881610870361e-01
4.098505247384309769e-03,9.941428899765014648e-03,1.263585984706878662e-01
4.230767488479614258e-03,9.809520095586776733e-03,1.264203041791915894e-01
4.394361283630132675e-03,9.699954651296138763e-03,1.267460584640502930e-01
4.695840645581483841e-03,9.420667774975299835e-03,1.270933300256729126e-01
5.181109532713890076e-03,8.930576033890247345e-03,1.274887174367904663e-01
5.389427766203880310e-03,8.747686631977558136e-03,1.280953884124755859e-01
5.866349209100008011e-03,8.239440619945526123e-03,1.290295124053955078e-01
6.408747285604476929e-03,7.828652858734130859e-03,1.299632787704467773e-01
7.047246675938367844e-03,7.450955919921398163e-03,1.306472122669219971e-01
7.467534393072128296e-03,6.871939636766910553e-03,1.313381344079971313e-01
7.571186404675245285e-03,6.372949108481407166e-03,1.320866942405700684e-01
7.595731411129236221e-03,6.030397489666938782e-03,1.328626424074172974e-01
7.523564621806144714e-03,5.923005752265453339e-03,1.331526190042495728e-01
7.659741677343845367e-03,5.808296147733926773e-03,1.328459531068801880e-01
7.624911610037088394e-03,5.757492501288652420e-03,1.324462443590164185e-01
7.572105154395103455e-03,5.623093806207180023e-03,1.323670595884323120e-01
7.518187630921602249e-03,5.459600128233432770e-03,1.324720829725265503e-01
7.595506496727466583e-03,5.152856465429067612e-03,1.325348913669586182e-01
7.653346285223960876e-03,5.022272933274507523e-03,1.326855123043060303e-01
7.881894707679748535e-03,5.017193499952554703e-03,1.328567862510681152e-01
8.262988179922103882e-03,4.864793270826339722e-03,1.332442164421081543e-01
8.773711510002613068e-03,4.568042233586311340e-03,1.333642154932022095e-01
9.677044115960597992e-03,3.934208769351243973e-03,1.332660615444183350e-01
1.100724749267101288e-02,2.610563067719340324e-03,1.331861019134521484e-01
1.242826320230960846e-02,1.423391280695796013e-03,1.334387809038162231e-01
1.411325577646493912e-02,1.242317230207845569e-04,1.337084919214248657e-01
1.576692797243595123e-02,-9.015868417918682098e-04,1.336458772420883179e-01
1.722815819084644318e-02,-1.766808331012725830e-03,1.334934979677200317e-01
1.789559051394462585e-02,-1.812598318792879581e-03,1.336170136928558350e-01
1.821002364158630371e-02,-1.681119669228792191e-03,1.343116015195846558e-01
1.875078119337558746e-02,-1.401426852680742741e-03,1.356180608272552490e-01
1.881116069853305817e-02,-8.811110164970159531e-04,1.372027248144149780e-01
1.883516646921634674e-02,-6.919602747075259686e-04,1.393085271120071411e-01
1.916154660284519196e-02,-6.437082774937152863e-04,1.424135416746139526e-01
1.958450675010681152e-02,-6.634723395109176636e-04,1.455892324447631836e-01
1.946508884429931641e-02,-1.023925578920170665e-04,1.492053270339965820e-01
1.960549131035804749e-02,8.480250253342092037e-04,1.528838127851486206e-01
1.994421891868114471e-02,1.649842015467584133e-03,1.564893424510955811e-01
2.037297748029232025e-02,2.258756663650274277e-03,1.595118343830108643e-01
2.092298306524753571e-02,3.000575117766857147e-03,1.618872433900833130e-01
2.154863625764846802e-02,3.545719664543867111e-03,1.637628376483917236e-01
2.226439118385314941e-02,3.611660329625010490e-03,1.650081872940063477e-01
2.324136719107627869e-02,3.269899170845746994e-03,1.659630835056304932e-01
2.474259026348590851e-02,2.649197122082114220e-03,1.662818640470504761e-01
2.647343277931213379e-02,1.774281496182084084e-03,1.658361703157424927e-01
2.768317051231861115e-02,9.935117559507489204e-04,1.651600450277328491e-01
2.887633256614208221e-02,4.157804360147565603e-04,1.646987497806549072e-01
3.040652349591255188e-02,-6.810234044678509235e-04,1.646260321140289307e-01
3.156873211264610291e-02,-1.868113293312489986e-03,1.648611724376678467e-01
3.170248493552207947e-02,-2.458188682794570923e-03,1.656746864318847656e-01
3.128427639603614807e-02,-2.495964290574193001e-03,1.663829684257507324e-01
3.111123293638229370e-02,-2.448021667078137398e-03,1.676410883665084839e-01
3.147236630320549011e-02,-2.156919799745082855e-03,1.687996387481689453e-01
3.111601807177066803e-02,-1.772336545400321484e-03,1.698613762855529785e-01
3.029201179742813110e-02,-1.602181349880993366e-03,1.711860597133636475e-01
3.030778095126152039e-02,-1.785640837624669075e-03,1.721483618021011353e-01
3.055498562753200531e-02,-2.036026446148753166e-03,1.726580262184143066e-01
3.057964332401752472e-02,-2.135157352313399315e-03,1.723181456327438354e-01
3.073036484420299530e-02,-2.293766476213932037e-03,1.710716485977172852e-01
3.044780343770980835e-02,-2.772437641397118568e-03,1.696215420961380005e-01
3.003688342869281769e-02,-3.519866615533828735e-03,1.678986549377441406e-01
2.985874004662036896e-02,-4.281374160200357437e-03,1.652943193912506104e-01
2.939312905073165894e-02,-4.878221079707145691e-03,1.625270098447799683e-01
2.919713966548442841e-02,-5.394893698394298553e-03,1.598125398159027100e-01
2.888355590403079987e-02,-5.608619190752506256e-03,1.582185924053192139e-01
2.811528369784355164e-02,-6.190805230289697647e-03,1.567722558975219727e-01
2.742490172386169434e-02,-6.736847106367349625e-03,1.551223993301391602e-01
2.627273835241794586e-02,-6.402581464499235153e-03,1.537375152111053467e-01
2.475780248641967773e-02,-5.850820336490869522e-03,1.534785032272338867e-01
2.356905117630958557e-02,-5.783984903246164322e-03,1.541281193494796753e-01
2.220576256513595581e-02,-5.905186291784048080e-03,1.552742719650268555e-01
2.127056382596492767e-02,-5.548886489123106003e-03,1.560339778661727905e-01
1.971815340220928192e-02,-5.139934830367565155e-03,1.562509387731552124e-01
1.834829896688461304e-02,-4.983985330909490585e-03,1.561631709337234497e-01
1.747951470315456390e-02,-5.044248886406421661e-03,1.559193134307861328e-01
1.672283001244068146e-02,-4.915268160402774811e-03,1.555475890636444092e-01
1.676902733743190765e-02,-4.997712559998035431e-03,1.547687649726867676e-01
1.676478050649166107e-02,-5.263317376375198364e-03,1.538620591163635254e-01
1.665347069501876831e-02,-5.349003709852695465e-03,1.530386805534362793e-01
1.657810807228088379e-02,-5.517845042049884796e-03,1.521436870098114014e-01
1.650721766054630280e-02,-5.542542785406112671e-03,1.513742953538894653e-01
1.652792654931545258e-02,-5.374206695705652237e-03,1.509116590023040771e-01
1.648883707821369171e-02,-5.349197890609502792e-03,1.509623080492019653e-01
1.632051914930343628e-02,-5.387748125940561295e-03,1.511893719434738159e-01
1.607440598309040070e-02,-5.456760060042142868e-03,1.512633413076400757e-01
1.600156724452972412e-02,-5.479754414409399033e-03,1.508786231279373169e-01
1.597145386040210724e-02,-5.495655816048383713e-03,1.502739936113357544e-01
1.593285240232944489e-02,-5.617791786789894104e-03,1.497858613729476929e-01
1.589580997824668884e-02,-5.639345850795507431e-03,1.494180411100387573e-01
1.581800729036331177e-02,-5.726636853069067001e-03,1.490675508975982666e-01
1.574920862913131714e-02,-5.811079405248165131e-03,1.488330513238906860e-01
1.563650742173194885e-02,-5.805104970932006836e-03,1.489290297031402588e-01
1.553165819495916367e-02,-5.944510456174612045e-03,1.490529179573059082e-01
1.542615145444869995e-02,-6.016291677951812744e-03,1.488735526800155640e-01
1.540886331349611282e-02,-6.036551669239997864e-03,1.485320776700973511e-01
1.548270415514707565e-02,-6.048962473869323730e-03,1.482907831668853760e-01
1.547341886907815933e-02,-6.108438130468130112e-03,1.483405977487564087e-01
1.550434529781341553e-02,-6.145014893263578415e-03,1.483744233846664429e-01
1.555395405739545822e-02,-6.173362955451011658e-03,1.483171135187149048e-01
1.562864705920219421e-02,-6.216729991137981415e-03,1.483096778392791748e-01
1.566160470247268677e-02,-6.279205437749624252e-03,1.484512984752655029e-01
1.566309854388237000e-02,-6.279849912971258163e-03,1.485278904438018799e-01
1.568290591239929199e-02,-6.206087768077850342e-03,1.483640819787979126e-01
1.575974188745021820e-02,-6.205705925822257996e-03,1.480873227119445801e-01
1.578438095748424530e-02,-6.207522004842758179e-03,1.480859667062759399e-01
1.575215533375740051e-02,-6.290745921432971954e-03,1.483072638511657715e-01
1.575103960931301117e-02,-6.226019002497196198e-03,1.484327465295791626e-01
1.571808010339736938e-02,-6.201644893735647202e-03,1.483060121536254883e-01
1.571501046419143677e-02,-6.190435495227575302e-03,1.481469273567199707e-01
1.573917269706726074e-02,-6.211576517671346664e-03,1.482893377542495728e-01
1.572261564433574677e-02,-6.172006949782371521e-03,1.484649330377578735e-01
1.573179848492145538e-02,-6.134425289928913116e-03,1.483647823333740234e-01
1.574267819523811340e-02,-6.103758234530687332e-03,1.482154428958892822e-01
1.574370078742504120e-02,-6.108375266194343567e-03,1.482614278793334961e-01
1.566146127879619598e-02,-6.047161761671304703e-03,1.485032588243484497e-01
1.565842144191265106e-02,-6.045903079211711884e-03,1.485104262828826904e-01
1.566182449460029602e-02,-6.065596360713243484e-03,1.482635140419006348e-01
1.561849005520343781e-02,-6.067832466214895248e-03,1.481936573982238770e-01
1.567488349974155426e-02,-6.098012905567884445e-03,1.483183950185775757e-01
1.563923992216587067e-02,-6.064514163881540298e-03,1.484435051679611206e-01
1.564891636371612549e-02,-6.073104683309793472e-03,1.483232229948043823e-01
1.571430265903472900e-02,-6.098810117691755295e-03,1.480860114097595215e-01
1.568749919533729553e-02,-6.169171538203954697e-03,1.481168121099472046e-01
1.565073989331722260e-02,-6.122014485299587250e-03,1.483346074819564819e-01
1.566516980528831482e-02,-6.124179810285568237e-03,1.483659893274307251e-01
1.567318104207515717e-02,-6.153475958853960037e-03,1.481703817844390869e-01
1.574415154755115509e-02,-6.152009125798940659e-03,1.480943113565444946e-01
1.572309620678424835e-02,-6.109613925218582153e-03,1.483219116926193237e-01
1.568831689655780792e-02,-6.110761780291795731e-03,1.484349370002746582e-01
1.568081974983215332e-02,-6.069579161703586578e-03,1.482680886983871460e-01
1.571461744606494904e-02,-6.085134577006101608e-03,1.481505334377288818e-01
1.568437553942203522e-02,-6.034417077898979187e-03,1.483035683631896973e-01
1.570562832057476044e-02,-6.037791259586811066e-03,1.484702825546264648e-01
1.572568155825138092e-02,-6.082616280764341354e-03,1.484095752239227295e-01
1.572719030082225800e-02,-6.090478971600532532e-03,1.482128053903579712e-01
1.573855057358741760e-02,-6.057986523956060410e-03,1.481772512197494507e-01
1.578004844486713409e-02,-6.076809484511613846e-03,1.484068185091018677e-01
1.575089804828166962e-02,-6.081030238419771194e-03,1.484502255916595459e-01
1.579270698130130768e-02,-6.097092293202877045e-03,1.482469886541366577e-01
1.587575860321521759e-02,-6.079896353185176849e-03,1.480955481529235840e-01
1.583668403327465057e-02,-6.112391129136085510e-03,1.482207477092742920e-01
